id	starts	ends	duration	label	conn_label	pname
1	60018.9995	60019.9995	1	dbs_L1	conn6	dbs_h_gamma
2	60018.9995	60019.9995	1	dbs_L2A	conn6	dbs_h_gamma
3	60018.9995	60019.9995	1	dbs_L2B	conn6	dbs_h_gamma
4	60018.9995	60019.9995	1	dbs_L2C	conn6	dbs_h_gamma
5	60018.9995	60019.9995	1	dbs_L3A	conn6	dbs_h_gamma
6	60018.9995	60019.9995	1	dbs_L3B	conn6	dbs_h_gamma
7	60018.9995	60019.9995	1	dbs_L3C	conn6	dbs_h_gamma
8	60018.9995	60019.9995	1	dbs_L4	conn6	dbs_h_gamma
9	60018.9995	60019.9995	1	dbs_R1	conn6	dbs_h_gamma
10	60018.9995	60019.9995	1	dbs_R2A	conn6	dbs_h_gamma
11	60018.9995	60019.9995	1	dbs_R2B	conn6	dbs_h_gamma
12	60018.9995	60019.9995	1	dbs_R2C	conn6	dbs_h_gamma
13	60018.9995	60019.9995	1	dbs_R3A	conn6	dbs_h_gamma
14	60018.9995	60019.9995	1	dbs_R3B	conn6	dbs_h_gamma
15	60018.9995	60019.9995	1	dbs_R3C	conn6	dbs_h_gamma
16	60018.9995	60019.9995	1	dbs_R4	conn6	dbs_h_gamma
17	60025.9995	60408.9995	383	dbs_L2C	conn6	dbs_h_gamma
18	60026.9995	60029.9995	3	ecog_102	conn1	ecog_h_gamma
19	60026.9995	60029.9995	3	ecog_109	conn1	ecog_h_gamma
20	60026.9995	60029.9995	3	ecog_124	conn2	ecog_h_gamma
21	60026.9995	60029.9995	3	ecog_126	conn2	ecog_h_gamma
22	60026.9995	60029.9995	3	ecog_131	conn2	ecog_h_gamma
23	60026.9995	60029.9995	3	ecog_133	conn3	ecog_h_gamma
24	60026.9995	60029.9995	3	ecog_135	conn3	ecog_h_gamma
25	60026.9995	60408.9995	382	ecog_136	conn3	ecog_h_gamma
26	60026.9995	60029.9995	3	ecog_137	conn3	ecog_h_gamma
27	60026.9995	60029.9995	3	ecog_139	conn3	ecog_h_gamma
28	60026.9995	60030.9995	4	ecog_140	conn3	ecog_h_gamma
29	60026.9995	60029.9995	3	ecog_141	conn3	ecog_h_gamma
30	60026.9995	60029.9995	3	ecog_142	conn3	ecog_h_gamma
31	60026.9995	60030.9995	4	ecog_143	conn3	ecog_h_gamma
32	60026.9995	60029.9995	3	ecog_144	conn3	ecog_h_gamma
33	60026.9995	60029.9995	3	ecog_145	conn3	ecog_h_gamma
34	60026.9995	60029.9995	3	ecog_146	conn3	ecog_h_gamma
35	60026.9995	60029.9995	3	ecog_147	conn3	ecog_h_gamma
36	60026.9995	60029.9995	3	ecog_148	conn3	ecog_h_gamma
37	60026.9995	60029.9995	3	ecog_149	conn4	ecog_h_gamma
38	60026.9995	60029.9995	3	ecog_154	conn4	ecog_h_gamma
39	60026.9995	60029.9995	3	ecog_156	conn4	ecog_h_gamma
40	60026.9995	60029.9995	3	ecog_157	conn4	ecog_h_gamma
41	60026.9995	60408.9995	382	ecog_160	conn4	ecog_h_gamma
42	60026.9995	60029.9995	3	ecog_161	conn4	ecog_h_gamma
43	60026.9995	60408.9995	382	ecog_201	conn5	ecog_h_gamma
44	60026.9995	60408.9995	382	ecog_202	conn5	ecog_h_gamma
45	60026.9995	60408.9995	382	ecog_203	conn5	ecog_h_gamma
46	60026.9995	60408.9995	382	ecog_204	conn5	ecog_h_gamma
47	60026.9995	60408.9995	382	dbs_L1	conn6	dbs_h_gamma
48	60026.9995	60408.9995	382	dbs_L2A	conn6	dbs_h_gamma
49	60026.9995	60408.9995	382	dbs_L2B	conn6	dbs_h_gamma
50	60026.9995	60408.9995	382	dbs_L3A	conn6	dbs_h_gamma
51	60026.9995	60408.9995	382	dbs_L3B	conn6	dbs_h_gamma
52	60026.9995	60408.9995	382	dbs_L3C	conn6	dbs_h_gamma
53	60026.9995	60408.9995	382	dbs_L4	conn6	dbs_h_gamma
54	60026.9995	60408.9995	382	dbs_R1	conn6	dbs_h_gamma
55	60026.9995	60408.9995	382	dbs_R2A	conn6	dbs_h_gamma
56	60026.9995	60408.9995	382	dbs_R2B	conn6	dbs_h_gamma
57	60026.9995	60408.9995	382	dbs_R2C	conn6	dbs_h_gamma
