id	starts	ends	duration	label	conn_label	pname
1	36125.1743	36130.1743	5	ecog_137	conn  3	ecog_h_gamma
2	36126.1743	36129.1743	3	ecog_119	conn  2	ecog_h_gamma
3	36130.1743	36132.1743	2	ecog_101	conn  1	ecog_h_gamma
4	36132.1743	36134.1743	2	ecog_134	conn  3	ecog_h_gamma
5	36132.1743	36134.1743	2	ecog_135	conn  3	ecog_h_gamma
6	36135.17467	36605.1743	469.999629999998	ecog_108	conn  1	ecog_h_gamma
7	36135.17467	36604	468.82533	ecog_126	conn  2	ecog_h_gamma
8	36141.1743	36150.1743	9	ecog_125	conn  2	ecog_h_gamma
9	36145.1743	36159.1743	14	ecog_112	conn  1	ecog_h_gamma
10	36145.1743	36147.1743	2	macro_m	conn  0	macro_h_gamma
11	36145.1743	36147.1743	2	macro_p	conn  0	macro_h_gamma
12	36146.1743	36149.1743	3	ecog_105	conn  1	ecog_h_gamma
13	36146.1743	36150.1743	4	ecog_109	conn  1	ecog_h_gamma
14	36146.1743	36149.1743	3	ecog_122	conn  2	ecog_h_gamma
15	36146.1743	36149.1743	3	ecog_123	conn  2	ecog_h_gamma
16	36146.1743	36149.1743	3	ecog_124	conn  2	ecog_h_gamma
17	36146.1743	36149.1743	3	ecog_127	conn  2	ecog_h_gamma
18	36146.1743	36149.1743	3	ecog_128	conn  2	ecog_h_gamma
19	36146.1743	36149.1743	3	ecog_139	conn  3	ecog_h_gamma
20	36146.1743	36149.1743	3	ecog_140	conn  3	ecog_h_gamma
21	36150.1743	36152.1743	2	macro_p	conn  0	macro_h_gamma
22	36153.1743	36156.1743	3	ecog_125	conn  2	ecog_h_gamma
23	36153.1743	36155.1743	2	macro_m	conn  0	macro_h_gamma
24	36154.1743	36156.1743	2	ecog_109	conn  1	ecog_h_gamma
25	36154.1743	36156.1743	2	ecog_110	conn  1	ecog_h_gamma
26	36154.1743	36156.1743	2	ecog_119	conn  2	ecog_h_gamma
27	36154.1743	36156.1743	2	ecog_127	conn  2	ecog_h_gamma
28	36154.1743	36156.1743	2	ecog_128	conn  2	ecog_h_gamma
29	36154.1743	36163.1743	9	ecog_137	conn  3	ecog_h_gamma
30	36159.1743	36169.1743	10	ecog_119	conn  2	ecog_h_gamma
31	36159.1743	36168.1743	9	ecog_125	conn  2	ecog_h_gamma
32	36159.1743	36162.1743	3	ecog_127	conn  2	ecog_h_gamma
33	36159.1743	36162.1743	3	ecog_142	conn  3	ecog_h_gamma
34	36159.1743	36162.1743	3	ecog_143	conn  3	ecog_h_gamma
35	36159.1743	36162.1743	3	ecog_144	conn  3	ecog_h_gamma
36	36165.1743	36169.1743	4	ecog_101	conn  1	ecog_h_gamma
37	36165.1743	36168.1743	3	ecog_127	conn  2	ecog_h_gamma
38	36166.1743	36170.1743	4	ecog_137	conn  3	ecog_h_gamma
39	36167.1743	36170.1743	3	macro_m	conn  0	macro_h_gamma
40	36172.1743	36179.1743	7	ecog_119	conn  2	ecog_h_gamma
41	36172.1743	36175.1743	3	ecog_125	conn  2	ecog_h_gamma
42	36173.1743	36176.1743	3	ecog_101	conn  1	ecog_h_gamma
43	36173.1743	36175.1743	2	ecog_109	conn  1	ecog_h_gamma
44	36173.1743	36175.1743	2	ecog_127	conn  2	ecog_h_gamma
45	36174.1743	36182.1743	8	ecog_137	conn  3	ecog_h_gamma
46	36177.1743	36179.1743	2	ecog_136	conn  3	ecog_h_gamma
47	36177.1743	36179.1743	2	ecog_153	conn  4	ecog_h_gamma
48	36178.1743	36181.1743	3	ecog_109	conn  1	ecog_h_gamma
49	36178.1743	36180.1743	2	ecog_110	conn  1	ecog_h_gamma
50	36178.1743	36185.1743	7	ecog_125	conn  2	ecog_h_gamma
51	36178.1743	36181.1743	3	ecog_127	conn  2	ecog_h_gamma
52	36178.1743	36180.1743	2	ecog_128	conn  2	ecog_h_gamma
53	36183.1743	36185.1743	2	ecog_141	conn  3	ecog_h_gamma
54	36183.1743	36185.1743	2	ecog_142	conn  3	ecog_h_gamma
55	36183.1743	36185.1743	2	ecog_143	conn  3	ecog_h_gamma
56	36183.1743	36185.1743	2	ecog_144	conn  3	ecog_h_gamma
57	36185.1743	36187.1743	2	macro_c	conn  0	macro_h_gamma
58	36188.1743	36190.1743	2	ecog_122	conn  2	ecog_h_gamma
59	36188.1743	36199.1743	11	ecog_125	conn  2	ecog_h_gamma
60	36190.1743	36192.1743	2	ecog_119	conn  2	ecog_h_gamma
61	36194.1743	36196.1743	2	ecog_137	conn  3	ecog_h_gamma
62	36197.1743	36200.1743	3	ecog_119	conn  2	ecog_h_gamma
63	36203.1743	36215.1743	12	ecog_137	conn  3	ecog_h_gamma
64	36207.1743	36210.1743	3	ecog_119	conn  2	ecog_h_gamma
65	36215.1743	36223.1743	8	ecog_125	conn  2	ecog_h_gamma
66	36216.1743	36218.1743	2	ecog_101	conn  1	ecog_h_gamma
67	36221.1743	36223.1743	2	ecog_101	conn  1	ecog_h_gamma
68	36221.1743	36223.1743	2	ecog_119	conn  2	ecog_h_gamma
69	36224.1743	36226.1743	2	ecog_105	conn  1	ecog_h_gamma
70	36225.1743	36227.1743	2	ecog_137	conn  3	ecog_h_gamma
71	36230.1743	36247.1743	17	ecog_125	conn  2	ecog_h_gamma
72	36232.1743	36234.1743	2	ecog_137	conn  3	ecog_h_gamma
73	36237.1743	36239.1743	2	macro_c	conn  0	macro_h_gamma
74	36237.1743	36239.1743	2	macro_m	conn  0	macro_h_gamma
75	36237.1743	36239.1743	2	macro_p	conn  0	macro_h_gamma
76	36241.1743	36250.1743	9	ecog_101	conn  1	ecog_h_gamma
77	36241.1743	36248.1743	7	ecog_119	conn  2	ecog_h_gamma
78	36244.1743	36246.1743	2	ecog_109	conn  1	ecog_h_gamma
79	36244.1743	36246.1743	2	ecog_122	conn  2	ecog_h_gamma
80	36244.1743	36247.1743	3	ecog_127	conn  2	ecog_h_gamma
81	36245.1743	36249.1743	4	ecog_137	conn  3	ecog_h_gamma
82	36247.1743	36249.1743	2	macro_p	conn  0	macro_h_gamma
83	36252.1743	36254.1743	2	macro_m	conn  0	macro_h_gamma
84	36255.1743	36263.1743	8	ecog_125	conn  2	ecog_h_gamma
85	36267.1743	36269.1743	2	ecog_101	conn  1	ecog_h_gamma
86	36272.1743	36287.1743	15	ecog_119	conn  2	ecog_h_gamma
87	36275.1743	36277.1743	2	ecog_101	conn  1	ecog_h_gamma
88	36276.1743	36289.1743	13	ecog_125	conn  2	ecog_h_gamma
89	36277.1743	36280.1743	3	ecog_127	conn  2	ecog_h_gamma
90	36280.1743	36286.1743	6	ecog_120	conn  2	ecog_h_gamma
91	36282.1743	36307.1743	25	ecog_137	conn  3	ecog_h_gamma
92	36284.1743	36291.1743	7	ecog_101	conn  1	ecog_h_gamma
93	36287.1743	36289.1743	2	ecog_127	conn  2	ecog_h_gamma
94	36292.1743	36294.1743	2	ecog_125	conn  2	ecog_h_gamma
95	36293.1743	36300.1743	7	ecog_119	conn  2	ecog_h_gamma
96	36294.1743	36298.1743	4	ecog_101	conn  1	ecog_h_gamma
97	36294.1743	36298.1743	4	ecog_138	conn  3	ecog_h_gamma
98	36299.1743	36302.1743	3	ecog_125	conn  2	ecog_h_gamma
99	36302.1743	36307.1743	5	ecog_101	conn  1	ecog_h_gamma
100	36313.1743	36316.1743	3	ecog_125	conn  2	ecog_h_gamma
101	36315.1743	36317.1743	2	ecog_119	conn  2	ecog_h_gamma
102	36319.1743	36329.1743	10	ecog_137	conn  3	ecog_h_gamma
103	36320.1743	36329.1743	9	ecog_119	conn  2	ecog_h_gamma
104	36332.1743	36340.1743	8	ecog_119	conn  2	ecog_h_gamma
105	36332.1743	36341.1743	9	ecog_137	conn  3	ecog_h_gamma
106	36338.1743	36340.1743	2	ecog_101	conn  1	ecog_h_gamma
107	36340.1743	36353.1743	13	ecog_125	conn  2	ecog_h_gamma
108	36343.1743	36350.1743	7	ecog_101	conn  1	ecog_h_gamma
109	36343.1743	36345.1743	2	ecog_119	conn  2	ecog_h_gamma
110	36344.1743	36359.1743	15	ecog_137	conn  3	ecog_h_gamma
111	36350.1743	36353.1743	3	ecog_119	conn  2	ecog_h_gamma
112	36350.1743	36352.1743	2	ecog_127	conn  2	ecog_h_gamma
113	36362.1743	36364.1743	2	ecog_102	conn  1	ecog_h_gamma
114	36362.1743	36364.1743	2	ecog_107	conn  1	ecog_h_gamma
115	36362.1743	36370.1743	8	ecog_125	conn  2	ecog_h_gamma
116	36362.1743	36365.1743	3	ecog_127	conn  2	ecog_h_gamma
117	36365.1743	36371.1743	6	ecog_137	conn  3	ecog_h_gamma
118	36366.1743	36369.1743	3	ecog_101	conn  1	ecog_h_gamma
119	36366.1743	36368.1743	2	ecog_119	conn  2	ecog_h_gamma
120	36375.1743	36379.1743	4	ecog_125	conn  2	ecog_h_gamma
121	36381.1743	36383.1743	2	ecog_137	conn  3	ecog_h_gamma
122	36388.1743	36403.1743	15	ecog_125	conn  2	ecog_h_gamma
123	36392.1743	36407.1743	15	ecog_137	conn  3	ecog_h_gamma
124	36393.1743	36396.1743	3	ecog_101	conn  1	ecog_h_gamma
125	36393.1743	36395.1743	2	ecog_109	conn  1	ecog_h_gamma
126	36393.1743	36395.1743	2	ecog_127	conn  2	ecog_h_gamma
127	36394.1743	36403.1743	9	ecog_119	conn  2	ecog_h_gamma
128	36398.1743	36400.1743	2	macro_p	conn  0	macro_h_gamma
129	36399.1743	36402.1743	3	ecog_101	conn  1	ecog_h_gamma
130	36400.1743	36403.1743	3	ecog_127	conn  2	ecog_h_gamma
131	36400.1743	36403.1743	3	ecog_142	conn  3	ecog_h_gamma
132	36400.1743	36403.1743	3	ecog_143	conn  3	ecog_h_gamma
133	36404.1743	36408.1743	4	macro_p	conn  0	macro_h_gamma
134	36407.1743	36409.1743	2	ecog_101	conn  1	ecog_h_gamma
135	36411.1743	36414.1743	3	ecog_119	conn  2	ecog_h_gamma
136	36411.1743	36414.1743	3	ecog_137	conn  3	ecog_h_gamma
137	36412.1743	36414.1743	2	ecog_101	conn  1	ecog_h_gamma
138	36420.1743	36422.1743	2	macro_p	conn  0	macro_h_gamma
139	36423.1743	36426.1743	3	ecog_109	conn  1	ecog_h_gamma
140	36423.1743	36426.1743	3	ecog_121	conn  2	ecog_h_gamma
141	36423.1743	36426.1743	3	ecog_122	conn  2	ecog_h_gamma
