id	starts	ends	duration	label	conn_label	pname
1	38210.6395	38213.6395	3	ecog_117	conn 2	ecog_gamma_M
2	38210.6395	38213.6395	3	ecog_132	conn 2	ecog_gamma_M
3	38210.6395	38213.6395	3	ecog_163	conn 4	ecog_gamma_M
4	38210.6395	38213.6395	3	ecog_202	conn 5	ecog_gamma_M
5	38210.6395	38213.6395	3	ecog_203	conn 5	ecog_gamma_M
6	38210.6395	38213.6395	3	ecog_209	conn 5	ecog_gamma_M
7	38210.6395	38213.6395	3	ecog_212	conn 5	ecog_gamma_M
8	38210.6395	38213.6395	3	ecog_217	conn 6	ecog_gamma_M
9	38210.6395	38213.6395	3	ecog_218	conn 6	ecog_gamma_M
10	38210.6395	38213.6395	3	ecog_219	conn 6	ecog_gamma_M
11	38210.6395	38213.6395	3	ecog_220	conn 6	ecog_gamma_M
12	38210.6395	38213.6395	3	ecog_223	conn 6	ecog_gamma_M
13	38210.6395	38213.6395	3	ecog_224	conn 6	ecog_gamma_M
14	38210.6395	38213.6395	3	ecog_225	conn 6	ecog_gamma_M
15	38210.6395	38213.6395	3	ecog_226	conn 6	ecog_gamma_M
16	38210.6395	38213.6395	3	ecog_227	conn 6	ecog_gamma_M
17	38210.6395	38213.6395	3	ecog_228	conn 6	ecog_gamma_M
18	38210.6395	38213.6395	3	ecog_229	conn 6	ecog_gamma_M
19	38210.6395	38213.6395	3	ecog_230	conn 6	ecog_gamma_M
20	38210.6395	38213.6395	3	ecog_231	conn 6	ecog_gamma_M
21	38210.6395	38213.6395	3	ecog_232	conn 6	ecog_gamma_M
22	38210.6395	38213.6395	3	ecog_249	conn 8	ecog_gamma_M
23	38210.6395	38213.6395	3	ecog_250	conn 8	ecog_gamma_M
24	38210.6395	38213.6395	3	ecog_251	conn 8	ecog_gamma_M
25	38210.6395	38213.6395	3	ecog_252	conn 8	ecog_gamma_M
26	38210.6395	38215.6395	5	ecog_257	conn 8	ecog_gamma_M
27	38210.6395	38213.6395	3	ecog_258	conn 8	ecog_gamma_M
28	38210.6395	38213.6395	3	ecog_263	conn 8	ecog_gamma_M
29	38212.64	38213.1395	0.499499999998079	ecog_221	conn 6	ecog_gamma_M
30	38212.64	38213.1395	0.499499999998079	ecog_222	conn 6	ecog_gamma_M
31	38216.6395	38226.6395	10	ecog_126	conn 2	ecog_gamma_M
32	38219.6395	38225.6395	6	ecog_258	conn 8	ecog_gamma_M
33	38220.6395	38231.6395	11	ecog_225	conn 6	ecog_gamma_M
34	38220.6395	38231.6395	11	ecog_226	conn 6	ecog_gamma_M
35	38222.6395	38225.6395	3	ecog_227	conn 6	ecog_gamma_M
36	38227.6395	38232.6395	5	ecog_117	conn 2	ecog_gamma_M
37	38227.6395	38232.6395	5	ecog_118	conn 2	ecog_gamma_M
38	38237.6395	38240.6395	3	ecog_224	conn 6	ecog_gamma_M
39	38242.6395	38244.6395	2	ecog_124	conn 2	ecog_gamma_M
40	38242.6395	38244.6395	2	ecog_125	conn 2	ecog_gamma_M
41	38244.1395	38249.6395	5.5	dbs_L1	conn10	dbs_gamma_M
42	38244.1395	38249.6395	5.5	dbs_L2A	conn10	dbs_gamma_M
