id	starts	ends	duration	label	conn_label	pname
1	43598.9995	44561.9995	963.000000000015	ecog_102	conn 1	ecog_h_gamma
2	43598.9995	44561.9995	963.000000000015	ecog_111	conn 1	ecog_h_gamma
3	43598.9995	44561.9995	963.000000000015	ecog_112	conn 1	ecog_h_gamma
4	43598.9995	44552	953.000500000009	ecog_116	conn 1	ecog_h_gamma
5	43598.9995	44561.9995	963.000000000015	ecog_133	conn 3	ecog_h_gamma
6	43598.9995	44561.9995	963.000000000015	ecog_134	conn 3	ecog_h_gamma
7	43598.9995	43600.9995	2	ecog_210	conn 6	ecog_h_gamma
8	43598.9995	44561.9995	963.000000000015	ecog_213	conn 6	ecog_h_gamma
9	43598.9995	43600.9995	2	ecog_216	conn 6	ecog_h_gamma
10	43598.9995	44561.9995	963.000000000015	ecog_241	conn 8	ecog_h_gamma
11	43598.9995	43608.9995	10	ecog_242	conn 8	ecog_h_gamma
12	43598.9995	43602.9995	4	ecog_247	conn 8	ecog_h_gamma
13	43598.9995	44561.9995	963.000000000015	ecog_248	conn 8	ecog_h_gamma
14	43598.9995	44561.9995	963.000000000015	ecog_250	conn 9	ecog_h_gamma
15	43598.9995	43600.9995	2	ecog_261	conn 9	ecog_h_gamma
16	43600	44552	952	ecog_101	conn 1	ecog_h_gamma
17	43600	44551.4995	951.499499999998	ecog_103	conn 1	ecog_h_gamma
18	43600	44551.4995	951.499499999998	ecog_104	conn 1	ecog_h_gamma
19	43600	44551.4995	951.499499999998	ecog_105	conn 1	ecog_h_gamma
20	43600	44551.4995	951.499499999998	ecog_106	conn 1	ecog_h_gamma
21	43600	44551.4995	951.499499999998	ecog_107	conn 1	ecog_h_gamma
22	43600	44551.4995	951.499499999998	ecog_108	conn 1	ecog_h_gamma
23	43600	44551.4995	951.499499999998	ecog_109	conn 1	ecog_h_gamma
24	43600	44551.4995	951.499499999998	ecog_110	conn 1	ecog_h_gamma
25	43600	44551.4995	951.499499999998	ecog_113	conn 1	ecog_h_gamma
26	43600	44551.4995	951.499499999998	ecog_114	conn 1	ecog_h_gamma
27	43600	44551.4995	951.499499999998	ecog_115	conn 1	ecog_h_gamma
28	43610.9995	43613.9995	3	ecog_243	conn 8	ecog_h_gamma
29	43624.9995	43640.9995	16	ecog_159	conn 4	ecog_h_gamma
30	43638.9995	43647.9995	9	ecog_247	conn 8	ecog_h_gamma
31	43723.9995	43728.9995	5	ecog_163	conn 4	ecog_h_gamma
32	43746.9995	43748.9995	2	ecog_142	conn 3	ecog_h_gamma
33	43754.9995	43761.9995	7	ecog_142	conn 3	ecog_h_gamma
34	43777.9995	43789.9995	12	ecog_159	conn 4	ecog_h_gamma
35	43781.9995	43784.9995	3	ecog_256	conn 9	ecog_h_gamma
36	43794.9995	43797.9995	3	ecog_247	conn 8	ecog_h_gamma
37	43819.9995	43830.9995	11	ecog_242	conn 8	ecog_h_gamma
38	43819.9995	43826.9995	7	ecog_247	conn 8	ecog_h_gamma
39	43823.9995	43825.9995	2	ecog_210	conn 6	ecog_h_gamma
40	43842.9995	43844.9995	2	ecog_251	conn 9	ecog_h_gamma
41	43865.9995	43871.9995	6	ecog_247	conn 8	ecog_h_gamma
42	43867.9995	43870.9995	3	ecog_242	conn 8	ecog_h_gamma
43	43868.9995	43870.9995	2	ecog_210	conn 6	ecog_h_gamma
44	43895.9995	43903.9995	8	ecog_247	conn 8	ecog_h_gamma
45	43898.9995	43901.9995	3	ecog_126	conn 2	ecog_h_gamma
46	43898.9995	43901.9995	3	ecog_153	conn 4	ecog_h_gamma
47	43898.9995	43901.9995	3	ecog_210	conn 6	ecog_h_gamma
48	43898.9995	43904.9995	6	ecog_242	conn 8	ecog_h_gamma
49	43898.9995	43900.9995	2	ecog_253	conn 9	ecog_h_gamma
50	43925.9995	43928.9995	3	ecog_207	conn 6	ecog_h_gamma
51	43927.9995	43930.9995	3	ecog_234	conn 8	ecog_h_gamma
52	43962.9995	43965.9995	3	ecog_240	conn 8	ecog_h_gamma
53	43984.9995	43986.9995	2	ecog_216	conn 6	ecog_h_gamma
54	44015.9995	44020.9995	5	ecog_247	conn 8	ecog_h_gamma
55	44016.9995	44020.9995	4	ecog_242	conn 8	ecog_h_gamma
56	44017.9995	44019.9995	2	ecog_210	conn 6	ecog_h_gamma
57	44019.9995	44086.9995	67	ecog_117	conn 2	ecog_h_gamma
58	44024.9995	44027.9995	3	ecog_142	conn 3	ecog_h_gamma
59	44029.9995	44039.9995	10	ecog_159	conn 4	ecog_h_gamma
60	44052.9995	44072.9995	20	ecog_242	conn 8	ecog_h_gamma
61	44056.9995	44059.9995	3	ecog_252	conn 9	ecog_h_gamma
62	44057.9995	44068.9995	11	ecog_247	conn 8	ecog_h_gamma
63	44062.9995	44068.9995	6	ecog_210	conn 6	ecog_h_gamma
64	44089.9995	44091.9995	2	ecog_156	conn 4	ecog_h_gamma
65	44123.9995	44135.9995	12	ecog_209	conn 6	ecog_h_gamma
66	44133.9995	44137.9995	4	ecog_247	conn 8	ecog_h_gamma
67	44145.9995	44148.9995	3	ecog_234	conn 8	ecog_h_gamma
68	44154.9995	44159.9995	5	ecog_142	conn 3	ecog_h_gamma
69	44157.9995	44163.9995	6	ecog_247	conn 8	ecog_h_gamma
70	44173.9995	44177.9995	4	ecog_216	conn 6	ecog_h_gamma
71	44185.9995	44196.9995	11	ecog_117	conn 2	ecog_h_gamma
72	44196.9995	44200.9995	4	ecog_245	conn 8	ecog_h_gamma
73	44212.9995	44214.9995	2	ecog_246	conn 8	ecog_h_gamma
74	44231.9995	44233.9995	2	ecog_214	conn 6	ecog_h_gamma
75	44235.9995	44251.9995	16	ecog_242	conn 8	ecog_h_gamma
76	44237.9995	44250.9995	13	ecog_130	conn 2	ecog_h_gamma
77	44248.9995	44254.9995	6	ecog_247	conn 8	ecog_h_gamma
78	44249.9995	44251.9995	2	ecog_210	conn 6	ecog_h_gamma
79	44251.9995	44268.9995	17	ecog_243	conn 8	ecog_h_gamma
80	44259.9995	44261.9995	2	ecog_246	conn 8	ecog_h_gamma
81	44265.9995	44268.9995	3	ecog_159	conn 4	ecog_h_gamma
82	44288.9995	44290.9995	2	ecog_245	conn 8	ecog_h_gamma
83	44294.9995	44302.9995	8	ecog_214	conn 6	ecog_h_gamma
84	44294.9995	44336.9995	42	ecog_242	conn 8	ecog_h_gamma
85	44295.9995	44306.9995	11	ecog_247	conn 8	ecog_h_gamma
86	44297.9995	44299.9995	2	ecog_118	conn 2	ecog_h_gamma
87	44297.9995	44299.9995	2	ecog_119	conn 2	ecog_h_gamma
88	44297.9995	44299.9995	2	ecog_121	conn 2	ecog_h_gamma
89	44297.9995	44299.9995	2	ecog_122	conn 2	ecog_h_gamma
90	44297.9995	44299.9995	2	ecog_126	conn 2	ecog_h_gamma
91	44297.9995	44299.9995	2	ecog_130	conn 2	ecog_h_gamma
92	44297.9995	44299.9995	2	ecog_131	conn 2	ecog_h_gamma
93	44297.9995	44299.9995	2	ecog_135	conn 3	ecog_h_gamma
94	44297.9995	44299.9995	2	ecog_137	conn 3	ecog_h_gamma
95	44297.9995	44299.9995	2	ecog_138	conn 3	ecog_h_gamma
96	44297.9995	44299.9995	2	ecog_147	conn 3	ecog_h_gamma
97	44297.9995	44299.9995	2	ecog_150	conn 4	ecog_h_gamma
98	44297.9995	44299.9995	2	ecog_151	conn 4	ecog_h_gamma
99	44297.9995	44299.9995	2	ecog_153	conn 4	ecog_h_gamma
100	44297.9995	44299.9995	2	ecog_158	conn 4	ecog_h_gamma
101	44297.9995	44299.9995	2	ecog_203	conn 6	ecog_h_gamma
102	44297.9995	44299.9995	2	ecog_204	conn 6	ecog_h_gamma
103	44297.9995	44299.9995	2	ecog_205	conn 6	ecog_h_gamma
104	44297.9995	44299.9995	2	ecog_206	conn 6	ecog_h_gamma
105	44297.9995	44299.9995	2	ecog_210	conn 6	ecog_h_gamma
106	44297.9995	44299.9995	2	ecog_222	conn 7	ecog_h_gamma
107	44297.9995	44299.9995	2	ecog_251	conn 9	ecog_h_gamma
108	44297.9995	44299.9995	2	ecog_253	conn 9	ecog_h_gamma
109	44297.9995	44299.9995	2	ecog_254	conn 9	ecog_h_gamma
110	44297.9995	44299.9995	2	ecog_262	conn 9	ecog_h_gamma
111	44297.9995	44299.9995	2	ecog_263	conn 9	ecog_h_gamma
112	44303.9995	44305.9995	2	ecog_210	conn 6	ecog_h_gamma
113	44309.9995	44311.9995	2	ecog_247	conn 8	ecog_h_gamma
114	44349.9995	44351.9995	2	ecog_246	conn 8	ecog_h_gamma
115	44350.9995	44383.9995	33	ecog_243	conn 8	ecog_h_gamma
116	44352.9995	44354.9995	2	ecog_214	conn 6	ecog_h_gamma
117	44352.9995	44354.9995	2	ecog_251	conn 9	ecog_h_gamma
118	44364.9995	44369.9995	5	ecog_214	conn 6	ecog_h_gamma
119	44366.9995	44372.9995	6	ecog_245	conn 8	ecog_h_gamma
120	44388.9995	44394.9995	6	ecog_214	conn 6	ecog_h_gamma
121	44392.9995	44394.9995	2	ecog_257	conn 9	ecog_h_gamma
122	44436.9995	44438.9995	2	ecog_157	conn 4	ecog_h_gamma
123	44444.9995	44447.9995	3	ecog_214	conn 6	ecog_h_gamma
124	44449.9995	44453.9995	4	ecog_163	conn 4	ecog_h_gamma
125	44452.9995	44472.9995	20	ecog_247	conn 8	ecog_h_gamma
126	44454.9995	44472.9995	18	ecog_117	conn 2	ecog_h_gamma
127	44456.9995	44458.9995	2	ecog_240	conn 8	ecog_h_gamma
128	44457.9995	44460.9995	3	ecog_216	conn 6	ecog_h_gamma
129	44461.9995	44463.9995	2	ecog_203	conn 6	ecog_h_gamma
130	44464.9995	44467.9995	3	ecog_217	conn 7	ecog_h_gamma
131	44465.9995	44467.9995	2	ecog_254	conn 9	ecog_h_gamma
132	44475.9995	44490.9995	15	ecog_242	conn 8	ecog_h_gamma
133	44475.9995	44486.9995	11	ecog_247	conn 8	ecog_h_gamma
134	44475.9995	44477.9995	2	ecog_249	conn 9	ecog_h_gamma
135	44476.9995	44478.9995	2	ecog_210	conn 6	ecog_h_gamma
136	44477.9995	44550.9995	73	ecog_117	conn 2	ecog_h_gamma
137	44480.9995	44485.9995	5	ecog_132	conn 2	ecog_h_gamma
138	44481.4995	44484.4995	3	ecog_118	conn 2	ecog_h_gamma
139	44481.4995	44484.4995	3	ecog_119	conn 2	ecog_h_gamma
140	44481.4995	44484.9995	3.50000000000728	ecog_120	conn 2	ecog_h_gamma
141	44481.4995	44484.4995	3	ecog_121	conn 2	ecog_h_gamma
142	44481.4995	44484.4995	3	ecog_122	conn 2	ecog_h_gamma
143	44481.4995	44484.9995	3.50000000000728	ecog_123	conn 2	ecog_h_gamma
144	44481.4995	44484.9995	3.50000000000728	ecog_124	conn 2	ecog_h_gamma
145	44481.4995	44484.9995	3.50000000000728	ecog_125	conn 2	ecog_h_gamma
146	44481.4995	44484.4995	3	ecog_126	conn 2	ecog_h_gamma
147	44481.4995	44484.9995	3.50000000000728	ecog_127	conn 2	ecog_h_gamma
148	44481.4995	44484.9995	3.50000000000728	ecog_128	conn 2	ecog_h_gamma
149	44481.4995	44484.9995	3.50000000000728	ecog_129	conn 2	ecog_h_gamma
150	44481.4995	44484.4995	3	ecog_130	conn 2	ecog_h_gamma
151	44481.4995	44484.4995	3	ecog_131	conn 2	ecog_h_gamma
152	44481.4995	44484.4995	3	ecog_135	conn 3	ecog_h_gamma
153	44481.4995	44484.9995	3.50000000000728	ecog_136	conn 3	ecog_h_gamma
154	44481.4995	44484.4995	3	ecog_137	conn 3	ecog_h_gamma
155	44481.4995	44484.4995	3	ecog_138	conn 3	ecog_h_gamma
156	44481.4995	44484.9995	3.50000000000728	ecog_139	conn 3	ecog_h_gamma
157	44481.4995	44484.9995	3.50000000000728	ecog_140	conn 3	ecog_h_gamma
158	44481.4995	44484.9995	3.50000000000728	ecog_141	conn 3	ecog_h_gamma
159	44481.4995	44484.4995	3	ecog_142	conn 3	ecog_h_gamma
160	44481.4995	44484.9995	3.50000000000728	ecog_143	conn 3	ecog_h_gamma
161	44481.4995	44484.9995	3.50000000000728	ecog_144	conn 3	ecog_h_gamma
162	44481.4995	44484.9995	3.50000000000728	ecog_145	conn 3	ecog_h_gamma
163	44481.4995	44484.4995	3	ecog_146	conn 3	ecog_h_gamma
164	44481.4995	44484.4995	3	ecog_147	conn 3	ecog_h_gamma
165	44481.4995	44484.9995	3.50000000000728	ecog_148	conn 3	ecog_h_gamma
166	44482.9995	44484.9995	2	ecog_149	conn 4	ecog_h_gamma
167	44482.9995	44484.9995	2	ecog_152	conn 4	ecog_h_gamma
168	44482.9995	44484.9995	2	ecog_155	conn 4	ecog_h_gamma
169	44482.9995	44484.9995	2	ecog_156	conn 4	ecog_h_gamma
170	44482.9995	44484.9995	2	ecog_157	conn 4	ecog_h_gamma
171	44482.9995	44484.9995	2	ecog_159	conn 4	ecog_h_gamma
172	44482.9995	44484.9995	2	ecog_160	conn 4	ecog_h_gamma
173	44482.9995	44484.9995	2	ecog_161	conn 4	ecog_h_gamma
174	44484.9995	44486.9995	2	ecog_210	conn 6	ecog_h_gamma
175	44492.9995	44495.9995	3	ecog_235	conn 8	ecog_h_gamma
176	44496.9995	44499.9995	3	ecog_260	conn 9	ecog_h_gamma
177	44497.9995	44502.9995	5	ecog_214	conn 6	ecog_h_gamma
178	44501.9995	44506.9995	5	ecog_247	conn 8	ecog_h_gamma
179	44502.9995	44561.9995	59	ecog_242	conn 8	ecog_h_gamma
180	44503.4995	44506.4995	3	ecog_118	conn 2	ecog_h_gamma
181	44503.4995	44506.4995	3	ecog_119	conn 2	ecog_h_gamma
182	44503.4995	44506.9995	3.50000000000728	ecog_120	conn 2	ecog_h_gamma
183	44503.4995	44506.4995	3	ecog_121	conn 2	ecog_h_gamma
184	44503.4995	44506.4995	3	ecog_122	conn 2	ecog_h_gamma
185	44503.4995	44506.9995	3.50000000000728	ecog_123	conn 2	ecog_h_gamma
186	44503.4995	44506.9995	3.50000000000728	ecog_124	conn 2	ecog_h_gamma
187	44503.4995	44506.9995	3.50000000000728	ecog_125	conn 2	ecog_h_gamma
188	44503.4995	44506.4995	3	ecog_126	conn 2	ecog_h_gamma
189	44503.4995	44506.9995	3.50000000000728	ecog_127	conn 2	ecog_h_gamma
190	44503.4995	44506.9995	3.50000000000728	ecog_128	conn 2	ecog_h_gamma
191	44503.4995	44506.9995	3.50000000000728	ecog_129	conn 2	ecog_h_gamma
192	44503.4995	44506.4995	3	ecog_130	conn 2	ecog_h_gamma
193	44503.4995	44506.4995	3	ecog_131	conn 2	ecog_h_gamma
194	44503.4995	44507.9995	4.50000000000728	ecog_132	conn 2	ecog_h_gamma
195	44503.4995	44506.4995	3	ecog_135	conn 3	ecog_h_gamma
196	44503.4995	44506.9995	3.50000000000728	ecog_136	conn 3	ecog_h_gamma
197	44503.4995	44506.4995	3	ecog_137	conn 3	ecog_h_gamma
198	44503.4995	44506.4995	3	ecog_138	conn 3	ecog_h_gamma
199	44503.4995	44506.9995	3.50000000000728	ecog_139	conn 3	ecog_h_gamma
200	44503.4995	44506.9995	3.50000000000728	ecog_140	conn 3	ecog_h_gamma
201	44503.4995	44506.9995	3.50000000000728	ecog_141	conn 3	ecog_h_gamma
202	44503.4995	44506.4995	3	ecog_142	conn 3	ecog_h_gamma
203	44503.4995	44506.9995	3.50000000000728	ecog_143	conn 3	ecog_h_gamma
204	44503.4995	44506.9995	3.50000000000728	ecog_144	conn 3	ecog_h_gamma
205	44503.4995	44506.9995	3.50000000000728	ecog_145	conn 3	ecog_h_gamma
