id	starts	ends	duration	label	conn_label	pname
1	42484.7143	42492.2143	7.5	ecog_101	conn1	ecog_h_gamma
2	42484.7143	42492.2143	7.5	ecog_102	conn1	ecog_h_gamma
3	42484.7143	42492.2143	7.5	ecog_103	conn1	ecog_h_gamma
4	42484.7143	42492.2143	7.5	ecog_104	conn1	ecog_h_gamma
5	42484.7143	42492.2143	7.5	ecog_105	conn1	ecog_h_gamma
6	42484.7143	42492.2143	7.5	ecog_106	conn1	ecog_h_gamma
7	42484.7143	42492.2143	7.5	ecog_107	conn1	ecog_h_gamma
8	42484.7143	42492.2143	7.5	ecog_108	conn1	ecog_h_gamma
9	42484.7143	42492.2143	7.5	ecog_109	conn1	ecog_h_gamma
10	42484.7143	42492.2143	7.5	ecog_110	conn1	ecog_h_gamma
11	42484.7143	42492.2143	7.5	ecog_111	conn1	ecog_h_gamma
12	42484.7143	42492.2143	7.5	ecog_112	conn1	ecog_h_gamma
13	42484.7143	42492.2143	7.5	ecog_113	conn1	ecog_h_gamma
14	42484.7143	42492.2143	7.5	ecog_114	conn1	ecog_h_gamma
15	42484.7143	42492.2143	7.5	ecog_115	conn1	ecog_h_gamma
16	42484.7143	42492.2143	7.5	ecog_116	conn1	ecog_h_gamma
17	42484.7143	42492.2143	7.5	ecog_117	conn2	ecog_h_gamma
18	42484.7143	42491.7143	7	ecog_118	conn2	ecog_h_gamma
19	42484.7143	42492.2143	7.5	ecog_119	conn2	ecog_h_gamma
20	42484.7143	42492.2143	7.5	ecog_120	conn2	ecog_h_gamma
21	42484.7143	42492.2143	7.5	ecog_121	conn2	ecog_h_gamma
22	42484.7143	42492.2143	7.5	ecog_122	conn2	ecog_h_gamma
23	42484.7143	42492.2143	7.5	ecog_123	conn2	ecog_h_gamma
24	42484.7143	42492.2143	7.5	ecog_124	conn2	ecog_h_gamma
25	42484.7143	42492.2143	7.5	ecog_125	conn2	ecog_h_gamma
26	42484.7143	42492.2143	7.5	ecog_126	conn2	ecog_h_gamma
27	42484.7143	42492.2143	7.5	ecog_127	conn2	ecog_h_gamma
28	42484.7143	42492.2143	7.5	ecog_128	conn2	ecog_h_gamma
29	42484.7143	42492.2143	7.5	ecog_129	conn2	ecog_h_gamma
30	42484.7143	42492.2143	7.5	ecog_130	conn2	ecog_h_gamma
31	42484.7143	42492.2143	7.5	ecog_131	conn2	ecog_h_gamma
32	42484.7143	42492.2143	7.5	ecog_132	conn2	ecog_h_gamma
33	42484.7143	42491.7143	7	ecog_133	conn3	ecog_h_gamma
34	42484.7143	42491.7143	7	ecog_134	conn3	ecog_h_gamma
35	42484.7143	42491.7143	7	ecog_135	conn3	ecog_h_gamma
36	42484.7143	42491.7143	7	ecog_136	conn3	ecog_h_gamma
37	42484.7143	42492.2143	7.5	ecog_137	conn3	ecog_h_gamma
38	42484.7143	42492.2143	7.5	ecog_138	conn3	ecog_h_gamma
39	42484.7143	42492.2143	7.5	ecog_139	conn3	ecog_h_gamma
40	42484.7143	42492.2143	7.5	ecog_140	conn3	ecog_h_gamma
41	42484.7143	42492.2143	7.5	ecog_141	conn3	ecog_h_gamma
42	42484.7143	42492.2143	7.5	ecog_142	conn3	ecog_h_gamma
43	42484.7143	42492.2143	7.5	ecog_143	conn3	ecog_h_gamma
44	42484.7143	42492.2143	7.5	ecog_144	conn3	ecog_h_gamma
45	42484.7143	42492.2143	7.5	ecog_145	conn3	ecog_h_gamma
46	42484.7143	42492.2143	7.5	ecog_146	conn3	ecog_h_gamma
47	42484.7143	42492.2143	7.5	ecog_147	conn3	ecog_h_gamma
48	42484.7143	42492.2143	7.5	ecog_148	conn3	ecog_h_gamma
49	42486.2143	42491.2143	5	macro_c	conn0	macro_h_gamma
50	42486.2143	42490.2143	4	macro_m	conn0	macro_h_gamma
51	42486.2143	42490.2143	4	macro_p	conn0	macro_h_gamma
52	42496.2143	42499.2143	3	macro_p	conn0	macro_h_gamma
53	42502.2143	42504.2143	2	macro_m	conn0	macro_h_gamma
54	42529.2143	42531.2143	2	macro_p	conn0	macro_h_gamma
55	42548.2143	42550.2143	2	macro_m	conn0	macro_h_gamma
56	42575.2143	42577.2143	2	macro_c	conn0	macro_h_gamma
57	42614.2143	42618.2143	4	macro_p	conn0	macro_h_gamma
58	42717.2143	42726.2143	9	ecog_119	conn2	ecog_h_gamma
59	42719.2143	42724.2143	5	ecog_117	conn2	ecog_h_gamma
60	42719.2143	42724.2143	5	ecog_118	conn2	ecog_h_gamma
61	42719.2143	42724.2143	5	ecog_120	conn2	ecog_h_gamma
62	42719.2143	42724.2143	5	ecog_121	conn2	ecog_h_gamma
63	42754.2143	42757.2143	3	ecog_108	conn1	ecog_h_gamma
64	42797.2143	42799.2143	2	macro_p	conn0	macro_h_gamma
65	42859.7143	42863.2143	3.5	ecog_101	conn1	ecog_h_gamma
66	42859.7143	42863.2143	3.5	ecog_102	conn1	ecog_h_gamma
67	42859.7143	42863.2143	3.5	ecog_103	conn1	ecog_h_gamma
68	42859.7143	42863.2143	3.5	ecog_104	conn1	ecog_h_gamma
69	42859.7143	42863.2143	3.5	ecog_105	conn1	ecog_h_gamma
70	42859.7143	42863.2143	3.5	ecog_106	conn1	ecog_h_gamma
71	42859.7143	42863.2143	3.5	ecog_107	conn1	ecog_h_gamma
72	42859.7143	42863.2143	3.5	ecog_108	conn1	ecog_h_gamma
73	42859.7143	42863.2143	3.5	ecog_109	conn1	ecog_h_gamma
74	42859.7143	42863.2143	3.5	ecog_110	conn1	ecog_h_gamma
75	42859.7143	42863.2143	3.5	ecog_111	conn1	ecog_h_gamma
76	42859.7143	42863.2143	3.5	ecog_112	conn1	ecog_h_gamma
77	42859.7143	42863.2143	3.5	ecog_113	conn1	ecog_h_gamma
78	42859.7143	42863.2143	3.5	ecog_114	conn1	ecog_h_gamma
79	42859.7143	42863.2143	3.5	ecog_115	conn1	ecog_h_gamma
80	42859.7143	42863.2143	3.5	ecog_116	conn1	ecog_h_gamma
81	42859.7143	42863.2143	3.5	ecog_117	conn2	ecog_h_gamma
82	42859.7143	42863.2143	3.5	ecog_118	conn2	ecog_h_gamma
83	42859.7143	42863.2143	3.5	ecog_119	conn2	ecog_h_gamma
84	42859.7143	42863.2143	3.5	ecog_120	conn2	ecog_h_gamma
85	42859.7143	42863.2143	3.5	ecog_121	conn2	ecog_h_gamma
86	42859.7143	42863.2143	3.5	ecog_122	conn2	ecog_h_gamma
87	42859.7143	42863.2143	3.5	ecog_123	conn2	ecog_h_gamma
88	42859.7143	42863.2143	3.5	ecog_124	conn2	ecog_h_gamma
89	42859.7143	42863.2143	3.5	ecog_125	conn2	ecog_h_gamma
90	42859.7143	42863.2143	3.5	ecog_126	conn2	ecog_h_gamma
91	42859.7143	42863.2143	3.5	ecog_127	conn2	ecog_h_gamma
92	42859.7143	42863.2143	3.5	ecog_128	conn2	ecog_h_gamma
93	42859.7143	42863.2143	3.5	ecog_129	conn2	ecog_h_gamma
94	42859.7143	42863.2143	3.5	ecog_130	conn2	ecog_h_gamma
95	42859.7143	42863.2143	3.5	ecog_131	conn2	ecog_h_gamma
96	42859.7143	42863.2143	3.5	ecog_132	conn2	ecog_h_gamma
97	42859.7143	42863.2143	3.5	ecog_133	conn3	ecog_h_gamma
98	42859.7143	42863.2143	3.5	ecog_134	conn3	ecog_h_gamma
99	42859.7143	42863.2143	3.5	ecog_135	conn3	ecog_h_gamma
100	42859.7143	42863.2143	3.5	ecog_136	conn3	ecog_h_gamma
101	42859.7143	42863.2143	3.5	ecog_137	conn3	ecog_h_gamma
102	42859.7143	42863.2143	3.5	ecog_138	conn3	ecog_h_gamma
103	42859.7143	42863.2143	3.5	ecog_139	conn3	ecog_h_gamma
104	42859.7143	42863.2143	3.5	ecog_140	conn3	ecog_h_gamma
105	42859.7143	42863.2143	3.5	ecog_141	conn3	ecog_h_gamma
106	42859.7143	42863.2143	3.5	ecog_142	conn3	ecog_h_gamma
107	42859.7143	42863.2143	3.5	ecog_143	conn3	ecog_h_gamma
108	42859.7143	42863.2143	3.5	ecog_144	conn3	ecog_h_gamma
109	42859.7143	42863.2143	3.5	ecog_145	conn3	ecog_h_gamma
110	42859.7143	42863.2143	3.5	ecog_146	conn3	ecog_h_gamma
111	42859.7143	42863.2143	3.5	ecog_147	conn3	ecog_h_gamma
112	42859.7143	42863.2143	3.5	ecog_148	conn3	ecog_h_gamma
113	42861.2143	42863.2143	2	ecog_149	conn4	ecog_h_gamma
114	42861.2143	42863.2143	2	ecog_150	conn4	ecog_h_gamma
115	42861.2143	42863.2143	2	ecog_151	conn4	ecog_h_gamma
116	42861.2143	42863.2143	2	ecog_152	conn4	ecog_h_gamma
117	42861.2143	42863.2143	2	ecog_153	conn4	ecog_h_gamma
118	42861.2143	42863.2143	2	ecog_154	conn4	ecog_h_gamma
119	42883.2143	42885.2143	2	ecog_120	conn2	ecog_h_gamma
120	42902.2143	42904.2143	2	macro_c	conn0	macro_h_gamma
121	42914.2143	42921.2143	7	ecog_144	conn3	ecog_h_gamma
122	42914.2143	42921.2143	7	ecog_145	conn3	ecog_h_gamma
123	42914.2143	42921.2143	7	ecog_146	conn3	ecog_h_gamma
124	42914.2143	42921.2143	7	ecog_147	conn3	ecog_h_gamma
125	42914.2143	42921.2143	7	ecog_148	conn3	ecog_h_gamma
126	42917.2143	42921.2143	4	ecog_143	conn3	ecog_h_gamma
127	42934.2143	42936.2143	2	macro_m	conn0	macro_h_gamma
128	42943.2143	42945.2143	2	ecog_103	conn1	ecog_h_gamma
129	42943.2143	42945.2143	2	ecog_104	conn1	ecog_h_gamma
130	42943.2143	42945.2143	2	ecog_105	conn1	ecog_h_gamma
131	42943.2143	42945.2143	2	ecog_106	conn1	ecog_h_gamma
132	42943.2143	42945.2143	2	ecog_107	conn1	ecog_h_gamma
133	42943.2143	42945.2143	2	ecog_108	conn1	ecog_h_gamma
134	42943.2143	42945.2143	2	ecog_109	conn1	ecog_h_gamma
135	42943.2143	42945.2143	2	ecog_110	conn1	ecog_h_gamma
136	42961.2143	42963.2143	2	macro_c	conn0	macro_h_gamma
137	42961.2143	42963.2143	2	macro_p	conn0	macro_h_gamma
138	42964.2143	42974.2143	10	ecog_102	conn1	ecog_h_gamma
