id	starts	ends	duration	label	conn_label	pname
1	43448.1425	44175.1425	727	ecog_109	conn  2	ecog_gamma_M
2	43448.1425	44175.1425	727	ecog_114	conn  2	ecog_gamma_M
3	43448.1425	43456.1425	8	ecog_115	conn  2	ecog_gamma_M
4	43448.1425	43486.1425	38	ecog_135	conn  3	ecog_gamma_M
5	43448.1425	44175.1425	727	ecog_138	conn  3	ecog_gamma_M
6	43448.1425	44175.1425	727	ecog_144	conn  3	ecog_gamma_M
7	43448.1425	44175.1425	727	ecog_148	conn  3	ecog_gamma_M
8	43448.1425	44175.1425	727	ecog_159	conn  4	ecog_gamma_M
9	43448.1425	44175.1425	727	ecog_207	conn  5	ecog_gamma_M
10	43448.1425	43530.1425	82	ecog_216	conn  5	ecog_gamma_M
11	43448.1425	44175.1425	727	ecog_239	conn  7	ecog_gamma_M
12	43448.1425	44175.1425	727	ecog_255	conn  8	ecog_gamma_M
13	43448.1425	44175.1425	727	ecog_262	conn  8	ecog_gamma_M
14	43449.6425	43456.6425	7	ecog_133	conn  3	ecog_gamma_M
15	43449.6425	43456.6425	7	ecog_134	conn  3	ecog_gamma_M
16	43449.6425	43457.1425	7.5	ecog_136	conn  3	ecog_gamma_M
17	43449.6425	43456.6425	7	ecog_137	conn  3	ecog_gamma_M
18	43449.6425	43456.6425	7	ecog_139	conn  3	ecog_gamma_M
19	43449.6425	43456.6425	7	ecog_140	conn  3	ecog_gamma_M
20	43449.6425	43456.6425	7	ecog_141	conn  3	ecog_gamma_M
21	43449.6425	43456.6425	7	ecog_142	conn  3	ecog_gamma_M
22	43449.6425	43456.6425	7	ecog_143	conn  3	ecog_gamma_M
23	43449.6425	43456.6425	7	ecog_145	conn  3	ecog_gamma_M
24	43449.6425	43456.6425	7	ecog_146	conn  3	ecog_gamma_M
25	43449.6425	43456.6425	7	ecog_147	conn  3	ecog_gamma_M
26	43452.6425	43455.6425	3	V0_con4a	conn  4	ecog_gamma_M
27	43452.6425	43455.6425	3	V0_con8a	conn  8	ecog_gamma_M
28	43452.6425	43456.1425	3.5	ecog_105	conn  2	ecog_gamma_M
29	43452.6425	43456.1425	3.5	ecog_106	conn  2	ecog_gamma_M
30	43452.6425	43456.1425	3.5	ecog_107	conn  2	ecog_gamma_M
31	43452.6425	43456.1425	3.5	ecog_108	conn  2	ecog_gamma_M
32	43452.6425	43456.1425	3.5	ecog_110	conn  2	ecog_gamma_M
33	43452.6425	43456.1425	3.5	ecog_111	conn  2	ecog_gamma_M
34	43452.6425	43456.1425	3.5	ecog_112	conn  2	ecog_gamma_M
35	43452.6425	43456.1425	3.5	ecog_113	conn  2	ecog_gamma_M
