id	starts	ends	duration	label	conn_label	pname
1	42468.2143	42471.2143	3	macro_c	conn0	macro_gamma_M
2	42484.7143	42489.7143	5	ecog_117	conn2	ecog_gamma_M
3	42484.7143	42490.2143	5.5	ecog_118	conn2	ecog_gamma_M
4	42484.7143	42490.2143	5.5	ecog_119	conn2	ecog_gamma_M
5	42484.7143	42490.2143	5.5	ecog_120	conn2	ecog_gamma_M
6	42484.7143	42490.2143	5.5	ecog_121	conn2	ecog_gamma_M
7	42484.7143	42490.2143	5.5	ecog_122	conn2	ecog_gamma_M
8	42484.7143	42490.2143	5.5	ecog_123	conn2	ecog_gamma_M
9	42484.7143	42490.2143	5.5	ecog_124	conn2	ecog_gamma_M
10	42484.7143	42490.2143	5.5	ecog_125	conn2	ecog_gamma_M
11	42484.7143	42490.2143	5.5	ecog_126	conn2	ecog_gamma_M
12	42484.7143	42490.2143	5.5	ecog_127	conn2	ecog_gamma_M
13	42484.7143	42489.7143	5	ecog_128	conn2	ecog_gamma_M
14	42484.7143	42489.7143	5	ecog_129	conn2	ecog_gamma_M
15	42484.7143	42489.7143	5	ecog_130	conn2	ecog_gamma_M
16	42484.7143	42489.7143	5	ecog_131	conn2	ecog_gamma_M
17	42484.7143	42490.2143	5.5	ecog_132	conn2	ecog_gamma_M
18	42486.2143	42490.2143	4	ecog_101	conn1	ecog_gamma_M
19	42486.2143	42490.2143	4	ecog_102	conn1	ecog_gamma_M
20	42486.2143	42490.2143	4	ecog_103	conn1	ecog_gamma_M
21	42486.2143	42490.2143	4	ecog_145	conn3	ecog_gamma_M
22	42486.2143	42492.2143	6	macro_c	conn0	macro_gamma_M
23	42486.2143	42489.2143	3	macro_m	conn0	macro_gamma_M
24	42486.2143	42490.2143	4	macro_p	conn0	macro_gamma_M
25	42503.2143	42505.2143	2	macro_c	conn0	macro_gamma_M
26	42509.2143	42511.2143	2	macro_c	conn0	macro_gamma_M
27	42514.2143	42516.2143	2	macro_c	conn0	macro_gamma_M
28	42526.2143	42528.2143	2	macro_c	conn0	macro_gamma_M
29	42548.2143	42550.2143	2	macro_c	conn0	macro_gamma_M
30	42599.2143	42601.2143	2	macro_c	conn0	macro_gamma_M
31	42634.2143	42636.2143	2	macro_c	conn0	macro_gamma_M
32	42640.2143	42642.2143	2	macro_c	conn0	macro_gamma_M
33	42719.2143	42724.2143	5	ecog_117	conn2	ecog_gamma_M
34	42719.2143	42724.2143	5	ecog_118	conn2	ecog_gamma_M
35	42719.2143	42725.2143	6	ecog_119	conn2	ecog_gamma_M
36	42719.2143	42724.2143	5	ecog_120	conn2	ecog_gamma_M
37	42754.2143	42757.2143	3	ecog_108	conn1	ecog_gamma_M
38	42796.2143	42799.2143	3	macro_p	conn0	macro_gamma_M
39	42811.2143	42813.2143	2	macro_c	conn0	macro_gamma_M
40	42828.2143	42830.2143	2	macro_c	conn0	macro_gamma_M
41	42841.2143	42844.2143	3	macro_c	conn0	macro_gamma_M
42	42841.2143	42843.2143	2	macro_p	conn0	macro_gamma_M
43	42859.7143	42863.2143	3.5	ecog_101	conn1	ecog_gamma_M
44	42859.7143	42863.2143	3.5	ecog_102	conn1	ecog_gamma_M
45	42859.7143	42863.2143	3.5	ecog_103	conn1	ecog_gamma_M
46	42859.7143	42863.2143	3.5	ecog_104	conn1	ecog_gamma_M
47	42859.7143	42863.2143	3.5	ecog_105	conn1	ecog_gamma_M
48	42859.7143	42863.2143	3.5	ecog_106	conn1	ecog_gamma_M
49	42859.7143	42863.2143	3.5	ecog_107	conn1	ecog_gamma_M
50	42859.7143	42863.2143	3.5	ecog_108	conn1	ecog_gamma_M
51	42859.7143	42863.2143	3.5	ecog_109	conn1	ecog_gamma_M
52	42859.7143	42863.2143	3.5	ecog_110	conn1	ecog_gamma_M
