id	starts	ends	duration	label	conn_label	pname
1	65747.8575	66474.0000028163	726.142502816307	ecog_163	conn4	ecog_h_gamma
2	65747.8575	66483.8575	736	dbs_L1	conn5	dbs_h_gamma
3	65747.8575	66483.8575	736	dbs_L2A	conn5	dbs_h_gamma
4	65747.8575	66483.8575	736	dbs_L2B	conn5	dbs_h_gamma
5	65747.8575	66483.8575	736	dbs_L2C	conn5	dbs_h_gamma
6	65747.8575	66483.8575	736	dbs_L3A	conn5	dbs_h_gamma
7	65747.8575	66483.8575	736	dbs_L3B	conn5	dbs_h_gamma
8	65747.8575	66483.8575	736	dbs_L3C	conn5	dbs_h_gamma
9	65747.8575	66483.8575	736	dbs_L4	conn5	dbs_h_gamma
10	65748.8575	65750.8575	2	ecog_136	conn3	ecog_h_gamma
11	65748.8575	65750.8575	2	ecog_137	conn3	ecog_h_gamma
12	65748.8575	65750.8575	2	ecog_139	conn3	ecog_h_gamma
13	65748.8575	65750.8575	2	ecog_141	conn3	ecog_h_gamma
14	65748.8575	65750.8575	2	ecog_142	conn3	ecog_h_gamma
15	65748.8575	65750.8575	2	ecog_143	conn3	ecog_h_gamma
16	65748.8575	65750.8575	2	ecog_146	conn3	ecog_h_gamma
17	65748.8575	65750.8575	2	ecog_147	conn3	ecog_h_gamma
18	65748.8575	65750.8575	2	ecog_148	conn3	ecog_h_gamma
19	65748.8575	65750.8575	2	ecog_152	conn4	ecog_h_gamma
20	65748.8575	65750.8575	2	ecog_153	conn4	ecog_h_gamma
21	65748.8575	65774.8575	26	ecog_161	conn4	ecog_h_gamma
22	65748.8575	66474.0000028163	725.142502816307	ecog_162	conn4	ecog_h_gamma
23	65750	65750.3575	0.357499999998254	ecog_133	conn3	ecog_h_gamma
24	65750	65750.3575	0.357499999998254	ecog_134	conn3	ecog_h_gamma
25	65750	65750.3575	0.357499999998254	ecog_135	conn3	ecog_h_gamma
26	65750	65750.3575	0.357499999998254	ecog_138	conn3	ecog_h_gamma
27	65750	65750.3575	0.357499999998254	ecog_140	conn3	ecog_h_gamma
28	65750	65750.3575	0.357499999998254	ecog_144	conn3	ecog_h_gamma
29	65750	65750.3575	0.357499999998254	ecog_145	conn3	ecog_h_gamma
30	65757.8580028163	66480.8575	722.9994971837	ecog_158	conn4	ecog_h_gamma
31	65757.8580028163	66480.8575	722.9994971837	ecog_159	conn4	ecog_h_gamma
32	65757.8580028163	66474.0000028163	716.142000000007	ecog_160	conn4	ecog_h_gamma
33	65759.8575	65762.8575	3	ecog_117	conn2	ecog_h_gamma
34	65760.8575	65765.8575	5	ecog_106	conn1	ecog_h_gamma
35	65766.8575	65768.8575	2	ecog_115	conn1	ecog_h_gamma
36	65774.8575	65779.8575	5	ecog_123	conn2	ecog_h_gamma
37	65777.8575	65824.8575	47	ecog_161	conn4	ecog_h_gamma
38	65792.8575	65795.8575	3	ecog_106	conn1	ecog_h_gamma
39	65829.8575	65838.8575	9	ecog_161	conn4	ecog_h_gamma
40	65843.8575	65886.8575	43	ecog_161	conn4	ecog_h_gamma
41	65887.8575	65894.8575	7	ecog_114	conn1	ecog_h_gamma
42	65891.8575	65898.8575	7	ecog_161	conn4	ecog_h_gamma
43	65901.8575	65905.8575	4	ecog_161	conn4	ecog_h_gamma
44	65903.8575	65905.8575	2	ecog_145	conn3	ecog_h_gamma
45	65910.8575	65913.8575	3	ecog_161	conn4	ecog_h_gamma
46	65912.8575	65917.8575	5	ecog_108	conn1	ecog_h_gamma
47	65924.8575	65926.8575	2	ecog_140	conn3	ecog_h_gamma
48	65924.8575	65927.8575	3	ecog_141	conn3	ecog_h_gamma
49	65924.8575	65926.8575	2	ecog_142	conn3	ecog_h_gamma
50	65924.8575	65926.8575	2	ecog_143	conn3	ecog_h_gamma
51	65927.8575	65930.8575	3	ecog_149	conn4	ecog_h_gamma
52	65929.8575	65950.8575	21	ecog_161	conn4	ecog_h_gamma
53	65931.8575	65934.8575	3	ecog_128	conn2	ecog_h_gamma
54	65936.8575	65939.8575	3	ecog_157	conn4	ecog_h_gamma
55	65967.8575	65973.8575	6	ecog_161	conn4	ecog_h_gamma
56	65982.8575	65990.8575	8	ecog_161	conn4	ecog_h_gamma
57	66000.8575	66003.8575	3	ecog_161	conn4	ecog_h_gamma
58	66017.8575	66020.8575	3	ecog_161	conn4	ecog_h_gamma
59	66049.8575	66052.8575	3	ecog_155	conn4	ecog_h_gamma
60	66054.8575	66056.8575	2	ecog_141	conn3	ecog_h_gamma
61	66054.8575	66056.8575	2	ecog_142	conn3	ecog_h_gamma
62	66054.8575	66056.8575	2	ecog_143	conn3	ecog_h_gamma
63	66065.8575	66070.8575	5	ecog_112	conn1	ecog_h_gamma
64	66066.8575	66073.8575	7	ecog_161	conn4	ecog_h_gamma
65	66068.8575	66070.8575	2	ecog_142	conn3	ecog_h_gamma
66	66086.8575	66088.8575	2	ecog_161	conn4	ecog_h_gamma
67	66095.8575	66097.8575	2	ecog_135	conn3	ecog_h_gamma
68	66095.8575	66097.8575	2	ecog_136	conn3	ecog_h_gamma
69	66095.8575	66098.8575	3	ecog_161	conn4	ecog_h_gamma
70	66102.8575	66104.8575	2	ecog_161	conn4	ecog_h_gamma
