id	starts	ends	duration	label	conn_label	pname
1	39879.9995	39880.9995	1	ecog_149	conn4	ecog_gamma_M
2	39879.9995	39880.9995	1	ecog_150	conn4	ecog_gamma_M
3	39879.9995	39880.9995	1	ecog_151	conn4	ecog_gamma_M
4	39879.9995	39880.9995	1	ecog_152	conn4	ecog_gamma_M
5	39887.9995	39890.9995	3	ecog_102	conn1	ecog_gamma_M
6	39887.9995	39890.9995	3	ecog_105	conn1	ecog_gamma_M
7	39887.9995	40599.9995	712	ecog_134	conn3	ecog_gamma_M
8	39887.9995	40599.9995	712	ecog_135	conn3	ecog_gamma_M
9	39887.9995	39890.9995	3	ecog_140	conn3	ecog_gamma_M
10	39887.9995	40599.9995	712	ecog_149	conn4	ecog_gamma_M
11	39887.9995	40599.9995	712	ecog_150	conn4	ecog_gamma_M
12	39887.9995	40599.9995	712	ecog_151	conn4	ecog_gamma_M
13	39887.9995	40599.9995	712	ecog_152	conn4	ecog_gamma_M
14	39888.9995	40599.9995	711	ecog_133	conn3	ecog_gamma_M
15	39888.9995	40591.9995	703	ecog_137	conn3	ecog_gamma_M
16	39902.4995	39905.4995	3	ecog_136	conn3	ecog_gamma_M
17	39902.4995	39905.4995	3	ecog_138	conn3	ecog_gamma_M
18	39902.4995	39905.9995	3.49999999999272	ecog_139	conn3	ecog_gamma_M
19	39902.4995	39905.9995	3.49999999999272	ecog_140	conn3	ecog_gamma_M
20	39902.4995	39905.9995	3.49999999999272	ecog_141	conn3	ecog_gamma_M
21	39902.4995	39905.9995	3.49999999999272	ecog_142	conn3	ecog_gamma_M
22	39902.4995	39905.9995	3.49999999999272	ecog_143	conn3	ecog_gamma_M
23	39902.4995	39905.9995	3.49999999999272	ecog_144	conn3	ecog_gamma_M
24	39902.4995	39905.9995	3.49999999999272	ecog_145	conn3	ecog_gamma_M
25	39902.4995	39905.9995	3.49999999999272	ecog_146	conn3	ecog_gamma_M
26	39902.4995	39905.4995	3	ecog_147	conn3	ecog_gamma_M
27	39902.4995	39905.4995	3	ecog_148	conn3	ecog_gamma_M
28	39903.9995	39905.9995	2	ecog_153	conn4	ecog_gamma_M
29	39903.9995	39905.9995	2	ecog_154	conn4	ecog_gamma_M
30	39924.9995	39926.9995	2	ecog_118	conn2	ecog_gamma_M
31	39937.9995	39939.9995	2	macro_c	conn0	macro_gamma_M
32	39974.9995	39976.9995	2	macro_c	conn0	macro_gamma_M
33	39989.9995	39991.9995	2	macro_m	conn0	macro_gamma_M
34	39997.9995	39999.9995	2	macro_c	conn0	macro_gamma_M
35	40008.9995	40010.9995	2	macro_m	conn0	macro_gamma_M
36	40050.9995	40052.9995	2	macro_c	conn0	macro_gamma_M
37	40059.9995	40061.9995	2	ecog_139	conn3	ecog_gamma_M
38	40120.9995	40122.9995	2	macro_c	conn0	macro_gamma_M
39	40120.9995	40122.9995	2	macro_p	conn0	macro_gamma_M
40	40149.9995	40152.9995	3	macro_c	conn0	macro_gamma_M
41	40153.9995	40155.9995	2	macro_p	conn0	macro_gamma_M
42	40167.9995	40169.9995	2	macro_p	conn0	macro_gamma_M
43	40181.9995	40183.9995	2	macro_p	conn0	macro_gamma_M
44	40191.9995	40193.9995	2	macro_m	conn0	macro_gamma_M
45	40200.9995	40202.9995	2	ecog_122	conn2	ecog_gamma_M
46	40222.9995	40226.9995	4	macro_c	conn0	macro_gamma_M
47	40279.9995	40282.9995	3	ecog_153	conn4	ecog_gamma_M
48	40279.9995	40282.9995	3	ecog_154	conn4	ecog_gamma_M
49	40282.9995	40284.9995	2	macro_m	conn0	macro_gamma_M
50	40317.9995	40319.9995	2	macro_m	conn0	macro_gamma_M
51	40383.9995	40385.9995	2	macro_p	conn0	macro_gamma_M
52	40452.4995	40455.9995	3.49999999999272	ecog_101	conn1	ecog_gamma_M
53	40452.4995	40455.9995	3.49999999999272	ecog_102	conn1	ecog_gamma_M
54	40452.4995	40455.9995	3.49999999999272	ecog_103	conn1	ecog_gamma_M
55	40452.4995	40455.9995	3.49999999999272	ecog_104	conn1	ecog_gamma_M
56	40452.4995	40455.9995	3.49999999999272	ecog_105	conn1	ecog_gamma_M
57	40452.4995	40455.9995	3.49999999999272	ecog_106	conn1	ecog_gamma_M
58	40452.4995	40455.9995	3.49999999999272	ecog_107	conn1	ecog_gamma_M
59	40452.4995	40455.9995	3.49999999999272	ecog_108	conn1	ecog_gamma_M
60	40452.4995	40455.9995	3.49999999999272	ecog_109	conn1	ecog_gamma_M
61	40452.4995	40455.9995	3.49999999999272	ecog_110	conn1	ecog_gamma_M
62	40452.4995	40455.9995	3.49999999999272	ecog_111	conn1	ecog_gamma_M
63	40452.4995	40455.9995	3.49999999999272	ecog_112	conn1	ecog_gamma_M
64	40452.4995	40455.9995	3.49999999999272	ecog_113	conn1	ecog_gamma_M
65	40452.4995	40455.9995	3.49999999999272	ecog_114	conn1	ecog_gamma_M
66	40452.4995	40455.9995	3.49999999999272	ecog_115	conn1	ecog_gamma_M
