id	starts	ends	duration	label	conn_label	pname
1	40324.4985	40331.4985	7	ecog_101	conn1	ecog_h_gamma
2	40324.4985	40331.4985	7	ecog_102	conn1	ecog_h_gamma
3	40324.4985	40331.4985	7	ecog_103	conn1	ecog_h_gamma
4	40324.4985	40331.4985	7	ecog_104	conn1	ecog_h_gamma
5	40324.4985	40331.4985	7	ecog_105	conn1	ecog_h_gamma
6	40324.4985	40331.4985	7	ecog_106	conn1	ecog_h_gamma
7	40324.4985	40331.4985	7	ecog_107	conn1	ecog_h_gamma
8	40324.4985	40331.4985	7	ecog_108	conn1	ecog_h_gamma
9	40324.4985	40331.4985	7	ecog_109	conn1	ecog_h_gamma
10	40324.4985	40331.9985	7.5	ecog_110	conn1	ecog_h_gamma
11	40324.4985	40331.9985	7.5	ecog_111	conn1	ecog_h_gamma
12	40324.4985	40331.9985	7.5	ecog_112	conn1	ecog_h_gamma
13	40324.4985	40333.9985	9.5	ecog_113	conn1	ecog_h_gamma
14	40324.4985	40331.9985	7.5	ecog_114	conn1	ecog_h_gamma
15	40324.4985	40331.9985	7.5	ecog_115	conn1	ecog_h_gamma
16	40324.4985	40331.9985	7.5	ecog_116	conn1	ecog_h_gamma
17	40324.9985	40325.9985	1	ecog_129	conn2	ecog_h_gamma
18	40324.9985	40706.9985	382.000000000007	ecog_135	conn3	ecog_h_gamma
19	40324.9985	40326.9985	2	ecog_137	conn3	ecog_h_gamma
20	40324.9985	40327.9985	3	ecog_138	conn3	ecog_h_gamma
21	40324.9985	40325.9985	1	ecog_151	conn4	ecog_h_gamma
22	40324.9985	40325.9985	1	ecog_156	conn4	ecog_h_gamma
23	40324.9985	40706.9985	382.000000000007	ecog_204	conn5	ecog_h_gamma
24	40324.9985	40325.9985	1	macro_c	conn0	macro_h_gamma
25	40324.9985	40325.9985	1	macro_p	conn0	macro_h_gamma
26	40327	40706.9985	379.998500000002	ecog_133	conn3	ecog_h_gamma
27	40327	40706.9985	379.998500000002	ecog_203	conn5	ecog_h_gamma
28	40329.9985	40331.9985	2	ecog_134	conn3	ecog_h_gamma
29	40333.9985	40346.9985	13	ecog_202	conn5	ecog_h_gamma
30	40334.9985	40339.9985	5	ecog_138	conn3	ecog_h_gamma
31	40337.9985	40397.9985	60	ecog_102	conn1	ecog_h_gamma
32	40337.9985	40340.9985	3	ecog_137	conn3	ecog_h_gamma
33	40338.9985	40341.9985	3	ecog_101	conn1	ecog_h_gamma
34	40338.9985	40341.9985	3	ecog_103	conn1	ecog_h_gamma
35	40338.9985	40349.9985	11	ecog_153	conn4	ecog_h_gamma
36	40343.9985	40349.9985	6	ecog_138	conn3	ecog_h_gamma
37	40344.9985	40346.9985	2	ecog_160	conn4	ecog_h_gamma
38	40345.9985	40349.9985	4	ecog_152	conn4	ecog_h_gamma
39	40357.9985	40363.9985	6	ecog_134	conn3	ecog_h_gamma
40	40357.9985	40360.9985	3	ecog_153	conn4	ecog_h_gamma
41	40360.9985	40374.9985	14	ecog_202	conn5	ecog_h_gamma
42	40361.9985	40363.9985	2	ecog_103	conn1	ecog_h_gamma
43	40362.9985	40364.9985	2	ecog_136	conn3	ecog_h_gamma
44	40369.9985	40385.9985	16	ecog_134	conn3	ecog_h_gamma
45	40369.9985	40371.9985	2	ecog_160	conn4	ecog_h_gamma
46	40372.9985	40375.9985	3	ecog_136	conn3	ecog_h_gamma
47	40372.9985	40377.9985	5	ecog_137	conn3	ecog_h_gamma
48	40373.9985	40376.9985	3	ecog_107	conn1	ecog_h_gamma
49	40373.9985	40376.9985	3	ecog_108	conn1	ecog_h_gamma
50	40375.9985	40377.9985	2	ecog_138	conn3	ecog_h_gamma
51	40375.9985	40377.9985	2	ecog_160	conn4	ecog_h_gamma
52	40377.9985	40380.9985	3	ecog_152	conn4	ecog_h_gamma
53	40377.9985	40379.9985	2	ecog_201	conn5	ecog_h_gamma
54	40381.9985	40383.9985	2	ecog_118	conn2	ecog_h_gamma
55	40381.9985	40383.9985	2	ecog_160	conn4	ecog_h_gamma
56	40383.9985	40385.9985	2	ecog_146	conn3	ecog_h_gamma
57	40384.9985	40386.9985	2	ecog_137	conn3	ecog_h_gamma
58	40387.9985	40389.9985	2	ecog_160	conn4	ecog_h_gamma
59	40391.9985	40425.9985	34	ecog_202	conn5	ecog_h_gamma
60	40393.9985	40395.9985	2	ecog_160	conn4	ecog_h_gamma
61	40394.9985	40400.9985	6	ecog_138	conn3	ecog_h_gamma
62	40395.9985	40397.9985	2	ecog_137	conn3	ecog_h_gamma
63	40395.9985	40397.9985	2	ecog_139	conn3	ecog_h_gamma
64	40400.9985	40403.9985	3	ecog_136	conn3	ecog_h_gamma
65	40400.9985	40402.9985	2	ecog_160	conn4	ecog_h_gamma
66	40403.9985	40410.9985	7	ecog_134	conn3	ecog_h_gamma
67	40405.9985	40408.9985	3	ecog_152	conn4	ecog_h_gamma
68	40408.9985	40410.9985	2	ecog_139	conn3	ecog_h_gamma
69	40411.9985	40413.9985	2	ecog_137	conn3	ecog_h_gamma
70	40412.9985	40414.9985	2	ecog_160	conn4	ecog_h_gamma
71	40414.9985	40421.9985	7	ecog_107	conn1	ecog_h_gamma
72	40414.9985	40416.9985	2	ecog_108	conn1	ecog_h_gamma
73	40414.9985	40416.9985	2	ecog_143	conn3	ecog_h_gamma
74	40417.9985	40419.9985	2	ecog_117	conn2	ecog_h_gamma
75	40417.9985	40419.9985	2	ecog_118	conn2	ecog_h_gamma
76	40418.9985	40454.9985	36	ecog_102	conn1	ecog_h_gamma
77	40419.9985	40421.9985	2	ecog_108	conn1	ecog_h_gamma
78	40419.9985	40421.9985	2	ecog_153	conn4	ecog_h_gamma
79	40420.9985	40422.9985	2	ecog_144	conn3	ecog_h_gamma
80	40423.9985	40429.9985	6	ecog_138	conn3	ecog_h_gamma
81	40424.9985	40426.9985	2	ecog_137	conn3	ecog_h_gamma
82	40426.9985	40428.9985	2	ecog_126	conn2	ecog_h_gamma
83	40430.9985	40438.9985	8	ecog_160	conn4	ecog_h_gamma
84	40431.9985	40437.9985	6	ecog_134	conn3	ecog_h_gamma
85	40432.9985	40438.9985	6	ecog_126	conn2	ecog_h_gamma
86	40432.9985	40438.9985	6	ecog_127	conn2	ecog_h_gamma
87	40432.9985	40438.9985	6	ecog_128	conn2	ecog_h_gamma
88	40432.9985	40438.9985	6	ecog_129	conn2	ecog_h_gamma
89	40432.9985	40438.9985	6	ecog_130	conn2	ecog_h_gamma
90	40432.9985	40438.9985	6	ecog_131	conn2	ecog_h_gamma
91	40434.9985	40438.9985	4	ecog_119	conn2	ecog_h_gamma
92	40434.9985	40436.9985	2	ecog_138	conn3	ecog_h_gamma
93	40437.9985	40440.9985	3	ecog_202	conn5	ecog_h_gamma
94	40439.9985	40443.9985	4	ecog_153	conn4	ecog_h_gamma
95	40442.9985	40444.9985	2	ecog_138	conn3	ecog_h_gamma
96	40444.9985	40446.9985	2	ecog_101	conn1	ecog_h_gamma
97	40449.9985	40452.9985	3	ecog_160	conn4	ecog_h_gamma
98	40450.9985	40452.9985	2	ecog_101	conn1	ecog_h_gamma
99	40450.9985	40452.9985	2	ecog_138	conn3	ecog_h_gamma
100	40452.9985	40455.9985	3	ecog_134	conn3	ecog_h_gamma
101	40452.9985	40457.9985	5	ecog_202	conn5	ecog_h_gamma
102	40455.9985	40457.9985	2	ecog_137	conn3	ecog_h_gamma
103	40455.9985	40468.9985	13	ecog_153	conn4	ecog_h_gamma
104	40457.9985	40461.9985	4	ecog_102	conn1	ecog_h_gamma
105	40457.9985	40461.9985	4	ecog_152	conn4	ecog_h_gamma
106	40460.9985	40463.9985	3	ecog_138	conn3	ecog_h_gamma
107	40461.9985	40463.9985	2	ecog_160	conn4	ecog_h_gamma
108	40462.9985	40464.9985	2	ecog_145	conn3	ecog_h_gamma
109	40462.9985	40464.9985	2	ecog_146	conn3	ecog_h_gamma
110	40462.9985	40464.9985	2	ecog_147	conn3	ecog_h_gamma
111	40462.9985	40464.9985	2	ecog_148	conn3	ecog_h_gamma
112	40464.9985	40469.9985	5	ecog_102	conn1	ecog_h_gamma
113	40464.9985	40470.9985	6	ecog_202	conn5	ecog_h_gamma
114	40469.9985	40471.9985	2	ecog_118	conn2	ecog_h_gamma
115	40470.9985	40473.9985	3	ecog_134	conn3	ecog_h_gamma
116	40471.9985	40473.9985	2	ecog_103	conn1	ecog_h_gamma
117	40471.9985	40473.9985	2	ecog_137	conn3	ecog_h_gamma
118	40473.9985	40476.9985	3	ecog_153	conn4	ecog_h_gamma
119	40476.9985	40480.9985	4	ecog_134	conn3	ecog_h_gamma
120	40479.9985	40481.9985	2	ecog_130	conn2	ecog_h_gamma
121	40479.9985	40481.9985	2	ecog_131	conn2	ecog_h_gamma
122	40482.9985	40497.9985	15	ecog_102	conn1	ecog_h_gamma
123	40483.9985	40485.9985	2	ecog_138	conn3	ecog_h_gamma
124	40486.9985	40488.9985	2	ecog_160	conn4	ecog_h_gamma
125	40488.9985	40492.9985	4	ecog_152	conn4	ecog_h_gamma
126	40490.9985	40492.9985	2	ecog_146	conn3	ecog_h_gamma
127	40492.9985	40494.9985	2	ecog_160	conn4	ecog_h_gamma
128	40494.9985	40497.9985	3	ecog_134	conn3	ecog_h_gamma
129	40498.9985	40500.9985	2	ecog_160	conn4	ecog_h_gamma
130	40504.9985	40508.9985	4	ecog_134	conn3	ecog_h_gamma
131	40504.9985	40506.9985	2	ecog_160	conn4	ecog_h_gamma
132	40508.9985	40511.9985	3	ecog_153	conn4	ecog_h_gamma
133	40508.9985	40511.9985	3	ecog_202	conn5	ecog_h_gamma
134	40512.9985	40514.9985	2	ecog_160	conn4	ecog_h_gamma
135	40513.9985	40516.9985	3	ecog_152	conn4	ecog_h_gamma
