id	starts	ends	duration	label	conn_label	pname
1	39879.9995	39880.9995	1	ecog_150	conn4	ecog_h_gamma
2	39879.9995	39880.9995	1	ecog_151	conn4	ecog_h_gamma
3	39879.9995	39880.9995	1	ecog_152	conn4	ecog_h_gamma
4	39887.9995	39890.9995	3	ecog_102	conn1	ecog_h_gamma
5	39887.9995	39890.9995	3	ecog_105	conn1	ecog_h_gamma
6	39887.9995	39890.9995	3	ecog_109	conn1	ecog_h_gamma
7	39887.9995	39890.9995	3	ecog_140	conn3	ecog_h_gamma
8	39887.9995	39890.9995	3	ecog_149	conn4	ecog_h_gamma
9	39887.9995	40591.9995	704	ecog_150	conn4	ecog_h_gamma
10	39887.9995	39890.9995	3	ecog_151	conn4	ecog_h_gamma
11	39887.9995	39890.9995	3	ecog_152	conn4	ecog_h_gamma
12	39898.9995	39901.9995	3	macro_p	conn0	macro_h_gamma
13	39902.4995	39905.9995	3.49999999999272	ecog_133	conn3	ecog_h_gamma
14	39902.4995	39905.9995	3.49999999999272	ecog_134	conn3	ecog_h_gamma
15	39902.4995	39905.9995	3.49999999999272	ecog_135	conn3	ecog_h_gamma
16	39902.4995	39905.4995	3	ecog_136	conn3	ecog_h_gamma
17	39902.4995	39905.4995	3	ecog_137	conn3	ecog_h_gamma
18	39902.4995	39905.4995	3	ecog_138	conn3	ecog_h_gamma
19	39902.4995	39905.9995	3.49999999999272	ecog_139	conn3	ecog_h_gamma
20	39902.4995	39905.9995	3.49999999999272	ecog_140	conn3	ecog_h_gamma
21	39902.4995	39905.9995	3.49999999999272	ecog_141	conn3	ecog_h_gamma
22	39902.4995	39905.9995	3.49999999999272	ecog_142	conn3	ecog_h_gamma
23	39902.4995	39905.9995	3.49999999999272	ecog_143	conn3	ecog_h_gamma
24	39902.4995	39905.9995	3.49999999999272	ecog_144	conn3	ecog_h_gamma
25	39902.4995	39905.9995	3.49999999999272	ecog_145	conn3	ecog_h_gamma
26	39902.4995	39905.9995	3.49999999999272	ecog_146	conn3	ecog_h_gamma
27	39902.4995	39905.9995	3.49999999999272	ecog_147	conn3	ecog_h_gamma
28	39902.4995	39905.9995	3.49999999999272	ecog_148	conn3	ecog_h_gamma
29	39903.9995	39909.9995	6	ecog_149	conn4	ecog_h_gamma
30	39903.9995	39910.9995	7	ecog_151	conn4	ecog_h_gamma
31	39903.9995	39913.9995	10	ecog_152	conn4	ecog_h_gamma
32	39903.9995	39905.9995	2	ecog_153	conn4	ecog_h_gamma
33	39903.9995	39905.9995	2	ecog_154	conn4	ecog_h_gamma
34	39916.9995	39924.9995	8	ecog_152	conn4	ecog_h_gamma
35	39925.9995	39927.9995	2	macro_c	conn0	macro_h_gamma
36	39928.9995	39930.9995	2	ecog_152	conn4	ecog_h_gamma
37	39934.9995	39936.9995	2	ecog_152	conn4	ecog_h_gamma
38	39940.9995	39942.9995	2	ecog_152	conn4	ecog_h_gamma
39	39946.9995	39948.9995	2	ecog_152	conn4	ecog_h_gamma
40	39958.9995	39960.9995	2	ecog_152	conn4	ecog_h_gamma
41	39960.9995	39962.9995	2	macro_m	conn0	macro_h_gamma
42	39960.9995	39962.9995	2	macro_p	conn0	macro_h_gamma
43	39964.9995	39966.9995	2	ecog_152	conn4	ecog_h_gamma
44	39970.9995	39973.9995	3	ecog_152	conn4	ecog_h_gamma
45	39976.9995	39979.9995	3	ecog_152	conn4	ecog_h_gamma
46	39977.9995	39979.9995	2	macro_c	conn0	macro_h_gamma
47	39982.9995	39985.9995	3	ecog_152	conn4	ecog_h_gamma
48	39988.9995	39991.9995	3	ecog_152	conn4	ecog_h_gamma
49	39996.9995	39998.9995	2	ecog_140	conn3	ecog_h_gamma
50	40001.9995	40003.9995	2	macro_p	conn0	macro_h_gamma
51	40006.9995	40009.9995	3	ecog_152	conn4	ecog_h_gamma
52	40007.9995	40012.9995	5	macro_p	conn0	macro_h_gamma
53	40013.9995	40015.9995	2	ecog_152	conn4	ecog_h_gamma
54	40019.9995	40021.9995	2	ecog_152	conn4	ecog_h_gamma
55	40037.9995	40039.9995	2	ecog_152	conn4	ecog_h_gamma
56	40043.9995	40045.9995	2	ecog_152	conn4	ecog_h_gamma
57	40049.9995	40051.9995	2	ecog_152	conn4	ecog_h_gamma
58	40055.9995	40057.9995	2	ecog_152	conn4	ecog_h_gamma
59	40059.9995	40061.9995	2	ecog_139	conn3	ecog_h_gamma
60	40067.9995	40069.9995	2	ecog_152	conn4	ecog_h_gamma
61	40073.9995	40075.9995	2	ecog_152	conn4	ecog_h_gamma
62	40079.9995	40081.9995	2	ecog_152	conn4	ecog_h_gamma
63	40080.9995	40082.9995	2	ecog_143	conn3	ecog_h_gamma
64	40085.9995	40087.9995	2	ecog_152	conn4	ecog_h_gamma
65	40091.9995	40093.9995	2	ecog_152	conn4	ecog_h_gamma
66	40103.9995	40105.9995	2	ecog_152	conn4	ecog_h_gamma
67	40109.9995	40111.9995	2	ecog_152	conn4	ecog_h_gamma
68	40115.9995	40117.9995	2	ecog_152	conn4	ecog_h_gamma
69	40118.9995	40120.9995	2	macro_m	conn0	macro_h_gamma
70	40118.9995	40122.9995	4	macro_p	conn0	macro_h_gamma
71	40120.9995	40122.9995	2	macro_c	conn0	macro_h_gamma
72	40121.9995	40123.9995	2	ecog_152	conn4	ecog_h_gamma
73	40129.9995	40131.9995	2	macro_m	conn0	macro_h_gamma
74	40133.9995	40135.9995	2	ecog_152	conn4	ecog_h_gamma
75	40139.9995	40141.9995	2	ecog_152	conn4	ecog_h_gamma
76	40142.9995	40144.9995	2	macro_c	conn0	macro_h_gamma
77	40145.9995	40147.9995	2	ecog_152	conn4	ecog_h_gamma
78	40149.9995	40151.9995	2	macro_c	conn0	macro_h_gamma
79	40151.9995	40153.9995	2	ecog_152	conn4	ecog_h_gamma
80	40161.9995	40163.9995	2	macro_p	conn0	macro_h_gamma
81	40163.9995	40165.9995	2	ecog_152	conn4	ecog_h_gamma
82	40166.9995	40169.9995	3	macro_p	conn0	macro_h_gamma
83	40169.9995	40171.9995	2	ecog_152	conn4	ecog_h_gamma
84	40175.9995	40177.9995	2	ecog_152	conn4	ecog_h_gamma
85	40181.9995	40183.9995	2	ecog_152	conn4	ecog_h_gamma
86	40181.9995	40183.9995	2	macro_p	conn0	macro_h_gamma
87	40191.9995	40195.9995	4	macro_c	conn0	macro_h_gamma
88	40191.9995	40193.9995	2	macro_m	conn0	macro_h_gamma
89	40191.9995	40193.9995	2	macro_p	conn0	macro_h_gamma
90	40199.9995	40201.9995	2	ecog_152	conn4	ecog_h_gamma
91	40200.9995	40202.9995	2	ecog_122	conn2	ecog_h_gamma
92	40205.9995	40207.9995	2	ecog_152	conn4	ecog_h_gamma
93	40211.9995	40213.9995	2	ecog_152	conn4	ecog_h_gamma
94	40217.9995	40219.9995	2	ecog_152	conn4	ecog_h_gamma
95	40218.9995	40220.9995	2	macro_c	conn0	macro_h_gamma
96	40223.9995	40225.9995	2	ecog_152	conn4	ecog_h_gamma
97	40241.9995	40243.9995	2	ecog_152	conn4	ecog_h_gamma
98	40245.9995	40247.9995	2	ecog_123	conn2	ecog_h_gamma
99	40247.9995	40249.9995	2	ecog_152	conn4	ecog_h_gamma
100	40252.9995	40255.9995	3	macro_c	conn0	macro_h_gamma
101	40253.9995	40255.9995	2	ecog_152	conn4	ecog_h_gamma
102	40253.9995	40255.9995	2	macro_m	conn0	macro_h_gamma
103	40253.9995	40255.9995	2	macro_p	conn0	macro_h_gamma
104	40271.9995	40273.9995	2	ecog_152	conn4	ecog_h_gamma
105	40277.9995	40279.9995	2	ecog_152	conn4	ecog_h_gamma
106	40279.9995	40282.9995	3	ecog_153	conn4	ecog_h_gamma
107	40279.9995	40282.9995	3	ecog_154	conn4	ecog_h_gamma
108	40283.9995	40285.9995	2	ecog_152	conn4	ecog_h_gamma
109	40295.9995	40297.9995	2	ecog_152	conn4	ecog_h_gamma
110	40301.9995	40303.9995	2	ecog_152	conn4	ecog_h_gamma
111	40307.9995	40309.9995	2	ecog_152	conn4	ecog_h_gamma
112	40313.9995	40315.9995	2	ecog_152	conn4	ecog_h_gamma
113	40325.9995	40327.9995	2	ecog_152	conn4	ecog_h_gamma
114	40331.9995	40333.9995	2	ecog_152	conn4	ecog_h_gamma
115	40335.9995	40337.9995	2	macro_m	conn0	macro_h_gamma
116	40337.9995	40339.9995	2	ecog_152	conn4	ecog_h_gamma
117	40343.9995	40345.9995	2	ecog_152	conn4	ecog_h_gamma
118	40361.9995	40363.9995	2	ecog_152	conn4	ecog_h_gamma
119	40367.9995	40369.9995	2	ecog_152	conn4	ecog_h_gamma
120	40373.9995	40375.9995	2	ecog_152	conn4	ecog_h_gamma
121	40379.9995	40381.9995	2	ecog_152	conn4	ecog_h_gamma
122	40382.9995	40384.9995	2	macro_c	conn0	macro_h_gamma
123	40391.9995	40393.9995	2	ecog_152	conn4	ecog_h_gamma
124	40397.9995	40399.9995	2	ecog_152	conn4	ecog_h_gamma
125	40403.9995	40405.9995	2	ecog_152	conn4	ecog_h_gamma
126	40409.9995	40411.9995	2	ecog_152	conn4	ecog_h_gamma
127	40421.9995	40423.9995	2	ecog_152	conn4	ecog_h_gamma
128	40427.9995	40429.9995	2	ecog_152	conn4	ecog_h_gamma
129	40433.9995	40435.9995	2	ecog_152	conn4	ecog_h_gamma
130	40445.9995	40447.9995	2	ecog_152	conn4	ecog_h_gamma
131	40451.9995	40455.9995	4	ecog_152	conn4	ecog_h_gamma
132	40452.4995	40455.9995	3.49999999999272	ecog_101	conn1	ecog_h_gamma
133	40452.4995	40455.9995	3.49999999999272	ecog_102	conn1	ecog_h_gamma
134	40452.4995	40455.9995	3.49999999999272	ecog_103	conn1	ecog_h_gamma
135	40452.4995	40455.9995	3.49999999999272	ecog_104	conn1	ecog_h_gamma
136	40452.4995	40455.9995	3.49999999999272	ecog_105	conn1	ecog_h_gamma
137	40452.4995	40455.9995	3.49999999999272	ecog_106	conn1	ecog_h_gamma
