id	starts	ends	duration	label	conn_label	pname
1	68998.1345	69037.6345	39.4999999999854	dbs_L1	conn5	dbs_h_gamma
2	68998.1345	69028.6345	30.4999999999854	dbs_L2A	conn5	dbs_h_gamma
3	68998.1345	69028.6345	30.4999999999854	dbs_L2B	conn5	dbs_h_gamma
4	68998.1345	69028.6345	30.4999999999854	dbs_L2C	conn5	dbs_h_gamma
5	68998.1345	69028.6345	30.4999999999854	dbs_L3A	conn5	dbs_h_gamma
6	68998.1345	69028.6345	30.4999999999854	dbs_L3B	conn5	dbs_h_gamma
7	68998.1345	69028.6345	30.4999999999854	dbs_L3C	conn5	dbs_h_gamma
8	68998.1345	69028.6345	30.4999999999854	dbs_L4	conn5	dbs_h_gamma
9	68998.6345	69686.6345	688	ecog_102	conn1	ecog_h_gamma
10	68998.6345	69686.6345	688	ecog_103	conn1	ecog_h_gamma
11	68998.6345	69002.6345	4	ecog_129	conn2	ecog_h_gamma
12	68998.6345	69686.6345	688	ecog_148	conn3	ecog_h_gamma
13	68998.6345	69003.6345	5	ecog_232	conn2	ecog_h_gamma
14	68998.6345	69014.6345	16	ecog_259	conn4	ecog_h_gamma
15	69006.6345	69008.6345	2	ecog_129	conn2	ecog_h_gamma
16	69006.6345	69027.6345	21	ecog_232	conn2	ecog_h_gamma
17	69012.6345	69014.6345	2	ecog_129	conn2	ecog_h_gamma
18	69017.6345	69027.6345	10	ecog_259	conn4	ecog_h_gamma
19	69018.6345	69020.6345	2	ecog_129	conn2	ecog_h_gamma
20	69021.6345	69024.6345	3	ecog_121	conn2	ecog_h_gamma
21	69025.6345	69027.6345	2	ecog_129	conn2	ecog_h_gamma
22	69030.1345	69033.6345	3.49999999998545	dbs_L2A	conn5	dbs_h_gamma
23	69030.1345	69033.6345	3.49999999998545	dbs_L2B	conn5	dbs_h_gamma
24	69030.1345	69033.6345	3.49999999998545	dbs_L2C	conn5	dbs_h_gamma
25	69030.1345	69033.6345	3.49999999998545	dbs_L3A	conn5	dbs_h_gamma
26	69030.1345	69033.6345	3.49999999998545	dbs_L3B	conn5	dbs_h_gamma
27	69030.1345	69033.6345	3.49999999998545	dbs_L3C	conn5	dbs_h_gamma
28	69030.1345	69033.6345	3.49999999998545	dbs_L4	conn5	dbs_h_gamma
29	69031.6345	69033.6345	2	ecog_129	conn2	ecog_h_gamma
30	69031.6345	69033.6345	2	ecog_232	conn2	ecog_h_gamma
31	69031.6345	69033.6345	2	ecog_259	conn4	ecog_h_gamma
32	69031.6345	69033.6345	2	ecog_260	conn4	ecog_h_gamma
33	69036.6345	69039.6345	3	ecog_259	conn4	ecog_h_gamma
34	69037.6345	69039.6345	2	ecog_129	conn2	ecog_h_gamma
35	69037.6345	69039.6345	2	ecog_232	conn2	ecog_h_gamma
36	69037.6345	69039.6345	2	dbs_L2A	conn5	dbs_h_gamma
37	69044.6345	69046.6345	2	ecog_129	conn2	ecog_h_gamma
38	69044.6345	69046.6345	2	ecog_232	conn2	ecog_h_gamma
39	69044.6345	69046.6345	2	ecog_259	conn4	ecog_h_gamma
40	69049.1345	69052.6345	3.49999999998545	dbs_L1	conn5	dbs_h_gamma
41	69049.1345	69052.6345	3.49999999998545	dbs_L2A	conn5	dbs_h_gamma
42	69049.1345	69052.6345	3.49999999998545	dbs_L2B	conn5	dbs_h_gamma
43	69049.1345	69052.6345	3.49999999998545	dbs_L2C	conn5	dbs_h_gamma
44	69049.1345	69052.6345	3.49999999998545	dbs_L3A	conn5	dbs_h_gamma
45	69049.1345	69052.6345	3.49999999998545	dbs_L3B	conn5	dbs_h_gamma
46	69049.1345	69052.6345	3.49999999998545	dbs_L3C	conn5	dbs_h_gamma
47	69049.1345	69052.6345	3.49999999998545	dbs_L4	conn5	dbs_h_gamma
48	69050.6345	69052.6345	2	ecog_129	conn2	ecog_h_gamma
49	69050.6345	69052.6345	2	ecog_232	conn2	ecog_h_gamma
50	69050.6345	69052.6345	2	ecog_259	conn4	ecog_h_gamma
51	69056.6345	69058.6345	2	ecog_129	conn2	ecog_h_gamma
52	69056.6345	69058.6345	2	ecog_232	conn2	ecog_h_gamma
53	69056.6345	69058.6345	2	ecog_259	conn4	ecog_h_gamma
54	69061.1345	69064.6345	3.49999999998545	dbs_L1	conn5	dbs_h_gamma
55	69061.1345	69064.6345	3.49999999998545	dbs_L2A	conn5	dbs_h_gamma
56	69061.1345	69064.6345	3.49999999998545	dbs_L2B	conn5	dbs_h_gamma
57	69061.1345	69064.6345	3.49999999998545	dbs_L2C	conn5	dbs_h_gamma
58	69061.1345	69064.6345	3.49999999998545	dbs_L3A	conn5	dbs_h_gamma
59	69061.1345	69064.6345	3.49999999998545	dbs_L3B	conn5	dbs_h_gamma
60	69061.1345	69064.6345	3.49999999998545	dbs_L3C	conn5	dbs_h_gamma
61	69061.1345	69064.6345	3.49999999998545	dbs_L4	conn5	dbs_h_gamma
62	69062.6345	69064.6345	2	ecog_129	conn2	ecog_h_gamma
63	69062.6345	69064.6345	2	ecog_232	conn2	ecog_h_gamma
64	69062.6345	69064.6345	2	ecog_259	conn4	ecog_h_gamma
65	69069.6345	69071.6345	2	ecog_129	conn2	ecog_h_gamma
66	69069.6345	69071.6345	2	ecog_232	conn2	ecog_h_gamma
67	69069.6345	69071.6345	2	ecog_259	conn4	ecog_h_gamma
68	69070.6345	69072.6345	2	dbs_L1	conn5	dbs_h_gamma
69	69070.6345	69072.6345	2	dbs_L2A	conn5	dbs_h_gamma
70	69070.6345	69072.6345	2	dbs_L3C	conn5	dbs_h_gamma
71	69075.6345	69077.6345	2	ecog_129	conn2	ecog_h_gamma
72	69075.6345	69077.6345	2	ecog_232	conn2	ecog_h_gamma
73	69079.6345	69083.6345	4	ecog_251	conn4	ecog_h_gamma
74	69081.6345	69083.6345	2	ecog_129	conn2	ecog_h_gamma
75	69081.6345	69083.6345	2	ecog_232	conn2	ecog_h_gamma
76	69087.6345	69090.6345	3	ecog_129	conn2	ecog_h_gamma
77	69088.6345	69090.6345	2	ecog_232	conn2	ecog_h_gamma
78	69088.6345	69090.6345	2	ecog_259	conn4	ecog_h_gamma
79	69088.6345	69090.6345	2	dbs_L2A	conn5	dbs_h_gamma
80	69088.6345	69090.6345	2	dbs_L2C	conn5	dbs_h_gamma
81	69094.6345	69096.6345	2	ecog_129	conn2	ecog_h_gamma
82	69094.6345	69096.6345	2	ecog_232	conn2	ecog_h_gamma
83	69094.6345	69096.6345	2	ecog_259	conn4	ecog_h_gamma
84	69095.6345	69099.6345	4	ecog_253	conn4	ecog_h_gamma
85	69099.1345	69102.6345	3.49999999998545	dbs_L1	conn5	dbs_h_gamma
86	69099.1345	69102.6345	3.49999999998545	dbs_L2A	conn5	dbs_h_gamma
87	69099.1345	69102.6345	3.49999999998545	dbs_L2B	conn5	dbs_h_gamma
88	69099.1345	69102.6345	3.49999999998545	dbs_L2C	conn5	dbs_h_gamma
89	69099.1345	69102.6345	3.49999999998545	dbs_L3A	conn5	dbs_h_gamma
90	69099.1345	69102.6345	3.49999999998545	dbs_L3B	conn5	dbs_h_gamma
91	69099.1345	69102.1345	3	dbs_L3C	conn5	dbs_h_gamma
92	69099.1345	69102.1345	3	dbs_L4	conn5	dbs_h_gamma
93	69100.6345	69102.6345	2	ecog_129	conn2	ecog_h_gamma
94	69100.6345	69102.6345	2	ecog_232	conn2	ecog_h_gamma
95	69100.6345	69102.6345	2	ecog_259	conn4	ecog_h_gamma
96	69106.6345	69108.6345	2	ecog_129	conn2	ecog_h_gamma
97	69106.6345	69108.6345	2	ecog_232	conn2	ecog_h_gamma
98	69106.6345	69108.6345	2	ecog_259	conn4	ecog_h_gamma
99	69112.1345	69115.6345	3.49999999998545	dbs_L1	conn5	dbs_h_gamma
100	69112.1345	69115.6345	3.49999999998545	dbs_L2A	conn5	dbs_h_gamma
101	69112.1345	69115.6345	3.49999999998545	dbs_L2B	conn5	dbs_h_gamma
102	69112.1345	69115.6345	3.49999999998545	dbs_L2C	conn5	dbs_h_gamma
103	69112.1345	69115.6345	3.49999999998545	dbs_L3A	conn5	dbs_h_gamma
104	69112.1345	69115.6345	3.49999999998545	dbs_L3B	conn5	dbs_h_gamma
105	69112.1345	69115.6345	3.49999999998545	dbs_L3C	conn5	dbs_h_gamma
106	69112.1345	69115.6345	3.49999999998545	dbs_L4	conn5	dbs_h_gamma
107	69113.6345	69115.6345	2	ecog_129	conn2	ecog_h_gamma
108	69113.6345	69115.6345	2	ecog_232	conn2	ecog_h_gamma
109	69113.6345	69115.6345	2	ecog_259	conn4	ecog_h_gamma
110	69119.6345	69121.6345	2	ecog_129	conn2	ecog_h_gamma
111	69119.6345	69121.6345	2	ecog_232	conn2	ecog_h_gamma
112	69119.6345	69121.6345	2	ecog_259	conn4	ecog_h_gamma
113	69124.1345	69127.6345	3.49999999998545	dbs_L1	conn5	dbs_h_gamma
114	69124.1345	69127.6345	3.49999999998545	dbs_L2A	conn5	dbs_h_gamma
115	69124.1345	69127.6345	3.49999999998545	dbs_L2B	conn5	dbs_h_gamma
116	69124.1345	69127.6345	3.49999999998545	dbs_L2C	conn5	dbs_h_gamma
117	69124.1345	69127.6345	3.49999999998545	dbs_L3A	conn5	dbs_h_gamma
118	69124.1345	69127.6345	3.49999999998545	dbs_L3B	conn5	dbs_h_gamma
119	69124.1345	69127.6345	3.49999999998545	dbs_L3C	conn5	dbs_h_gamma
120	69124.1345	69127.6345	3.49999999998545	dbs_L4	conn5	dbs_h_gamma
121	69125.6345	69127.6345	2	ecog_129	conn2	ecog_h_gamma
122	69125.6345	69127.6345	2	ecog_232	conn2	ecog_h_gamma
123	69132.6345	69134.6345	2	ecog_129	conn2	ecog_h_gamma
124	69132.6345	69134.6345	2	ecog_232	conn2	ecog_h_gamma
125	69137.1345	69140.6345	3.49999999998545	dbs_L1	conn5	dbs_h_gamma
126	69137.1345	69140.6345	3.49999999998545	dbs_L2A	conn5	dbs_h_gamma
127	69137.1345	69140.6345	3.49999999998545	dbs_L2B	conn5	dbs_h_gamma
128	69137.1345	69140.6345	3.49999999998545	dbs_L2C	conn5	dbs_h_gamma
129	69137.1345	69140.6345	3.49999999998545	dbs_L3A	conn5	dbs_h_gamma
130	69137.1345	69140.6345	3.49999999998545	dbs_L3B	conn5	dbs_h_gamma
131	69137.1345	69140.6345	3.49999999998545	dbs_L3C	conn5	dbs_h_gamma
132	69137.1345	69140.6345	3.49999999998545	dbs_L4	conn5	dbs_h_gamma
133	69138.6345	69140.6345	2	ecog_129	conn2	ecog_h_gamma
134	69138.6345	69140.6345	2	ecog_232	conn2	ecog_h_gamma
135	69138.6345	69140.6345	2	ecog_259	conn4	ecog_h_gamma
136	69143.6345	69146.6345	3	ecog_259	conn4	ecog_h_gamma
137	69144.6345	69146.6345	2	ecog_129	conn2	ecog_h_gamma
138	69144.6345	69146.6345	2	ecog_232	conn2	ecog_h_gamma
139	69149.1345	69153.6345	4.49999999998545	dbs_L1	conn5	dbs_h_gamma
140	69149.1345	69153.6345	4.49999999998545	dbs_L2A	conn5	dbs_h_gamma
141	69149.1345	69153.6345	4.49999999998545	dbs_L2B	conn5	dbs_h_gamma
142	69149.1345	69153.6345	4.49999999998545	dbs_L2C	conn5	dbs_h_gamma
143	69149.1345	69153.6345	4.49999999998545	dbs_L3A	conn5	dbs_h_gamma
