id	starts	ends	duration	label	conn_label	pname
1	38345.9996	38353.9996	8	ecog_142	conn  3	ecog_h_gamma
2	38345.9996	39150.9996	805	ecog_150	conn  4	ecog_h_gamma
3	38345.9996	39150.9996	805	ecog_152	conn  4	ecog_h_gamma
4	38346.9996	38353.9996	7	ecog_101	conn  1	ecog_h_gamma
5	38352.9996	38355.9996	3	ecog_110	conn  1	ecog_h_gamma
6	38353.9996	38356.9996	3	ecog_117	conn  2	ecog_h_gamma
7	38353.9996	38355.9996	2	ecog_118	conn  2	ecog_h_gamma
8	38353.9996	38355.9996	2	ecog_119	conn  2	ecog_h_gamma
9	38354.9996	38357.9996	3	ecog_139	conn  3	ecog_h_gamma
10	38356	39141.8973333333	785.897333333298	ecog_109	conn  1	ecog_h_gamma
11	38360.9996	38364.9996	4	ecog_117	conn  2	ecog_h_gamma
12	38360.9996	38364.9996	4	ecog_118	conn  2	ecog_h_gamma
13	38360.9996	38364.9996	4	ecog_119	conn  2	ecog_h_gamma
14	38360.9996	38364.9996	4	ecog_120	conn  2	ecog_h_gamma
15	38364.9996	38369.9996	5	ecog_143	conn  3	ecog_h_gamma
16	38368.9996	38370.9996	2	ecog_101	conn  1	ecog_h_gamma
17	38368.9996	38370.9996	2	ecog_102	conn  1	ecog_h_gamma
18	38368.9996	38370.9996	2	ecog_103	conn  1	ecog_h_gamma
19	38368.9996	38370.9996	2	ecog_104	conn  1	ecog_h_gamma
20	38377.9996	38381.9996	4	ecog_133	conn  3	ecog_h_gamma
21	38377.9996	38384.9996	7	ecog_134	conn  3	ecog_h_gamma
22	38377.9996	38381.9996	4	ecog_135	conn  3	ecog_h_gamma
23	38381.9996	38383.9996	2	ecog_149	conn  4	ecog_h_gamma
24	38384.9996	38386.9996	2	ecog_154	conn  4	ecog_h_gamma
25	38386.9996	38388.9996	2	ecog_143	conn  3	ecog_h_gamma
26	38388.9996	38393.9996	5	ecog_133	conn  3	ecog_h_gamma
27	38388.9996	38397.9996	9	ecog_134	conn  3	ecog_h_gamma
28	38388.9996	38397.9996	9	ecog_135	conn  3	ecog_h_gamma
29	38388.9996	38393.9996	5	ecog_136	conn  3	ecog_h_gamma
30	38388.9996	38392.9996	4	ecog_137	conn  3	ecog_h_gamma
31	38389.9996	38392.9996	3	ecog_138	conn  3	ecog_h_gamma
32	38400.9996	38402.9996	2	ecog_105	conn  1	ecog_h_gamma
33	38403.9996	38406.9996	3	ecog_101	conn  1	ecog_h_gamma
34	38403.9996	38406.9996	3	ecog_102	conn  1	ecog_h_gamma
35	38403.9996	38406.9996	3	ecog_103	conn  1	ecog_h_gamma
36	38404.9996	38407.9996	3	ecog_110	conn  1	ecog_h_gamma
37	38407.9996	38409.9996	2	ecog_140	conn  3	ecog_h_gamma
38	38408.9996	38415.9996	7	ecog_111	conn  1	ecog_h_gamma
39	38408.9996	38415.9996	7	ecog_112	conn  1	ecog_h_gamma
40	38408.9996	38412.9996	4	ecog_113	conn  1	ecog_h_gamma
41	38408.9996	38412.9996	4	ecog_114	conn  1	ecog_h_gamma
42	38408.9996	38410.9996	2	ecog_115	conn  1	ecog_h_gamma
43	38408.9996	38412.9996	4	ecog_116	conn  1	ecog_h_gamma
44	38410.9996	38415.9996	5	ecog_110	conn  1	ecog_h_gamma
45	38410.9996	38412.9996	2	ecog_134	conn  3	ecog_h_gamma
46	38411.9996	38415.9996	4	ecog_108	conn  1	ecog_h_gamma
47	38412.9996	38415.9996	3	ecog_107	conn  1	ecog_h_gamma
48	38412.9996	38414.9996	2	ecog_117	conn  2	ecog_h_gamma
49	38412.9996	38414.9996	2	ecog_118	conn  2	ecog_h_gamma
50	38412.9996	38414.9996	2	ecog_119	conn  2	ecog_h_gamma
51	38413.9996	38417.9996	4	ecog_149	conn  4	ecog_h_gamma
52	38414.9996	38417.9996	3	ecog_151	conn  4	ecog_h_gamma
53	38427.9996	38433.9996	6	ecog_138	conn  3	ecog_h_gamma
54	38427.9996	38433.9996	6	ecog_139	conn  3	ecog_h_gamma
55	38427.9996	38430.9996	3	ecog_140	conn  3	ecog_h_gamma
56	38427.9996	38430.9996	3	ecog_141	conn  3	ecog_h_gamma
57	38428.9996	38431.9996	3	ecog_124	conn  2	ecog_h_gamma
58	38429.9996	38431.9996	2	ecog_125	conn  2	ecog_h_gamma
59	38429.9996	38433.9996	4	ecog_135	conn  3	ecog_h_gamma
60	38429.9996	38433.9996	4	ecog_136	conn  3	ecog_h_gamma
61	38429.9996	38433.9996	4	ecog_137	conn  3	ecog_h_gamma
62	38430.9996	38432.9996	2	ecog_106	conn  1	ecog_h_gamma
63	38437.9996	38440.9996	3	ecog_103	conn  1	ecog_h_gamma
64	38440.9996	38442.9996	2	ecog_112	conn  1	ecog_h_gamma
65	38446.9996	38449.9996	3	ecog_137	conn  3	ecog_h_gamma
66	38446.9996	38449.9996	3	ecog_138	conn  3	ecog_h_gamma
67	38448.9996	38450.9996	2	ecog_101	conn  1	ecog_h_gamma
68	38450.9996	38454.9996	4	ecog_113	conn  1	ecog_h_gamma
69	38450.9996	38454.9996	4	ecog_114	conn  1	ecog_h_gamma
70	38450.9996	38455.9996	5	ecog_115	conn  1	ecog_h_gamma
71	38450.9996	38454.9996	4	ecog_116	conn  1	ecog_h_gamma
72	38455.9996	38463.9996	8	ecog_110	conn  1	ecog_h_gamma
73	38456.9996	38458.9996	2	ecog_111	conn  1	ecog_h_gamma
74	38467.9996	38470.9996	3	ecog_110	conn  1	ecog_h_gamma
75	38467.9996	38470.9996	3	ecog_111	conn  1	ecog_h_gamma
76	38467.9996	38469.9996	2	ecog_112	conn  1	ecog_h_gamma
77	38467.9996	38469.9996	2	ecog_113	conn  1	ecog_h_gamma
78	38472.9996	38477.9996	5	ecog_137	conn  3	ecog_h_gamma
79	38472.9996	38476.9996	4	ecog_154	conn  4	ecog_h_gamma
80	38473.9996	38476.9996	3	ecog_104	conn  1	ecog_h_gamma
81	38473.9996	38476.9996	3	ecog_105	conn  1	ecog_h_gamma
82	38473.9996	38476.9996	3	ecog_106	conn  1	ecog_h_gamma
83	38473.9996	38477.9996	4	ecog_138	conn  3	ecog_h_gamma
84	38479.9996	38482.9996	3	ecog_119	conn  2	ecog_h_gamma
85	38479.9996	38482.9996	3	ecog_120	conn  2	ecog_h_gamma
86	38480.9996	38482.9996	2	ecog_118	conn  2	ecog_h_gamma
87	38482.9996	38485.9996	3	ecog_113	conn  1	ecog_h_gamma
88	38482.9996	38488.9996	6	ecog_145	conn  3	ecog_h_gamma
89	38482.9996	38488.9996	6	ecog_146	conn  3	ecog_h_gamma
90	38482.9996	38495.9996	13	ecog_147	conn  3	ecog_h_gamma
91	38482.9996	38495.9996	13	ecog_148	conn  3	ecog_h_gamma
92	38482.9996	38485.9996	3	ecog_153	conn  4	ecog_h_gamma
93	38482.9996	38485.9996	3	ecog_154	conn  4	ecog_h_gamma
94	38484.9996	38486.9996	2	ecog_103	conn  1	ecog_h_gamma
95	38484.9996	38486.9996	2	ecog_104	conn  1	ecog_h_gamma
96	38484.9996	38486.9996	2	ecog_105	conn  1	ecog_h_gamma
97	38484.9996	38486.9996	2	ecog_106	conn  1	ecog_h_gamma
98	38484.9996	38486.9996	2	ecog_107	conn  1	ecog_h_gamma
99	38484.9996	38486.9996	2	ecog_108	conn  1	ecog_h_gamma
100	38487.9996	38491.9996	4	ecog_110	conn  1	ecog_h_gamma
101	38491.9996	38495.9996	4	ecog_145	conn  3	ecog_h_gamma
102	38491.9996	38495.9996	4	ecog_146	conn  3	ecog_h_gamma
103	38491.9996	38493.9996	2	ecog_154	conn  4	ecog_h_gamma
104	38495.9996	38498.9996	3	ecog_133	conn  3	ecog_h_gamma
105	38495.9996	38498.9996	3	ecog_134	conn  3	ecog_h_gamma
106	38495.9996	38498.9996	3	ecog_135	conn  3	ecog_h_gamma
107	38499.9996	38504.9996	5	ecog_140	conn  3	ecog_h_gamma
108	38500.9996	38502.9996	2	ecog_138	conn  3	ecog_h_gamma
109	38500.9996	38504.9996	4	ecog_139	conn  3	ecog_h_gamma
110	38503.9996	38506.9996	3	ecog_117	conn  2	ecog_h_gamma
111	38503.9996	38506.9996	3	ecog_118	conn  2	ecog_h_gamma
112	38503.9996	38506.9996	3	ecog_119	conn  2	ecog_h_gamma
113	38503.9996	38505.9996	2	ecog_120	conn  2	ecog_h_gamma
114	38510.9996	38521.9996	11	ecog_149	conn  4	ecog_h_gamma
115	38510.9996	38513.9996	3	ecog_151	conn  4	ecog_h_gamma
116	38513.9996	38515.9996	2	ecog_117	conn  2	ecog_h_gamma
117	38513.9996	38515.9996	2	ecog_118	conn  2	ecog_h_gamma
118	38520.9996	38523.9996	3	ecog_127	conn  2	ecog_h_gamma
119	38523.4996	38527.9996	4.49999999999272	ecog_101	conn  1	ecog_h_gamma
120	38523.4996	38527.9996	4.49999999999272	ecog_102	conn  1	ecog_h_gamma
121	38523.4996	38527.9996	4.49999999999272	ecog_103	conn  1	ecog_h_gamma
122	38523.4996	38527.9996	4.49999999999272	ecog_104	conn  1	ecog_h_gamma
123	38523.4996	38527.4996	4	ecog_105	conn  1	ecog_h_gamma
124	38523.4996	38527.4996	4	ecog_106	conn  1	ecog_h_gamma
125	38523.4996	38527.4996	4	ecog_107	conn  1	ecog_h_gamma
126	38523.4996	38527.4996	4	ecog_108	conn  1	ecog_h_gamma
127	38523.4996	38527.4996	4	ecog_110	conn  1	ecog_h_gamma
128	38523.4996	38527.4996	4	ecog_111	conn  1	ecog_h_gamma
129	38523.4996	38527.4996	4	ecog_112	conn  1	ecog_h_gamma
130	38523.4996	38527.9996	4.49999999999272	ecog_113	conn  1	ecog_h_gamma
131	38523.4996	38528.9996	5.49999999999272	ecog_114	conn  1	ecog_h_gamma
132	38523.4996	38527.9996	4.49999999999272	ecog_115	conn  1	ecog_h_gamma
133	38523.4996	38527.9996	4.49999999999272	ecog_116	conn  1	ecog_h_gamma
134	38525.9996	38527.9996	2	ecog_136	conn  3	ecog_h_gamma
135	38525.9996	38529.9996	4	ecog_137	conn  3	ecog_h_gamma
136	38525.9996	38527.9996	2	ecog_138	conn  3	ecog_h_gamma
137	38525.9996	38527.9996	2	ecog_139	conn  3	ecog_h_gamma
138	38525.9996	38527.9996	2	ecog_140	conn  3	ecog_h_gamma
139	38525.9996	38527.9996	2	ecog_141	conn  3	ecog_h_gamma
140	38525.9996	38527.9996	2	ecog_142	conn  3	ecog_h_gamma
141	38530.4996	38533.4996	3	ecog_117	conn  2	ecog_h_gamma
142	38530.4996	38533.4996	3	ecog_118	conn  2	ecog_h_gamma
143	38530.4996	38533.4996	3	ecog_119	conn  2	ecog_h_gamma
144	38530.4996	38533.4996	3	ecog_120	conn  2	ecog_h_gamma
145	38530.4996	38533.4996	3	ecog_121	conn  2	ecog_h_gamma
146	38530.4996	38533.4996	3	ecog_122	conn  2	ecog_h_gamma
147	38530.4996	38533.4996	3	ecog_123	conn  2	ecog_h_gamma
148	38530.4996	38533.9996	3.49999999999272	ecog_124	conn  2	ecog_h_gamma
149	38530.4996	38533.9996	3.49999999999272	ecog_125	conn  2	ecog_h_gamma
150	38530.4996	38533.9996	3.49999999999272	ecog_126	conn  2	ecog_h_gamma
151	38530.4996	38533.9996	3.49999999999272	ecog_127	conn  2	ecog_h_gamma
152	38530.4996	38533.9996	3.49999999999272	ecog_128	conn  2	ecog_h_gamma
153	38530.4996	38533.9996	3.49999999999272	ecog_129	conn  2	ecog_h_gamma
154	38530.4996	38533.9996	3.49999999999272	ecog_130	conn  2	ecog_h_gamma
155	38530.4996	38533.9996	3.49999999999272	ecog_131	conn  2	ecog_h_gamma
156	38530.4996	38533.9996	3.49999999999272	ecog_132	conn  2	ecog_h_gamma
157	38530.9996	38534.9996	4	ecog_154	conn  4	ecog_h_gamma
158	38539.9996	38541.9996	2	ecog_140	conn  3	ecog_h_gamma
159	38539.9996	38544.9996	5	ecog_141	conn  3	ecog_h_gamma
160	38545.4996	38549.4996	4	ecog_101	conn  1	ecog_h_gamma
161	38545.4996	38549.4996	4	ecog_102	conn  1	ecog_h_gamma
162	38545.4996	38549.4996	4	ecog_103	conn  1	ecog_h_gamma
163	38545.4996	38549.4996	4	ecog_104	conn  1	ecog_h_gamma
164	38545.4996	38549.4996	4	ecog_105	conn  1	ecog_h_gamma
165	38545.4996	38549.4996	4	ecog_106	conn  1	ecog_h_gamma
166	38545.4996	38549.4996	4	ecog_107	conn  1	ecog_h_gamma
167	38545.4996	38549.9996	4.49999999999272	ecog_108	conn  1	ecog_h_gamma
168	38545.4996	38549.9996	4.49999999999272	ecog_110	conn  1	ecog_h_gamma
169	38545.4996	38549.9996	4.49999999999272	ecog_111	conn  1	ecog_h_gamma
170	38545.4996	38549.9996	4.49999999999272	ecog_112	conn  1	ecog_h_gamma
171	38545.4996	38549.9996	4.49999999999272	ecog_113	conn  1	ecog_h_gamma
172	38545.4996	38549.9996	4.49999999999272	ecog_114	conn  1	ecog_h_gamma
173	38545.4996	38549.4996	4	ecog_115	conn  1	ecog_h_gamma
174	38545.4996	38549.4996	4	ecog_116	conn  1	ecog_h_gamma
175	38549.9996	38551.9996	2	ecog_135	conn  3	ecog_h_gamma
176	38552.9996	38558.9996	6	ecog_112	conn  1	ecog_h_gamma
177	38553.4996	38558.9996	5.49999999999272	ecog_101	conn  1	ecog_h_gamma
178	38553.4996	38558.9996	5.49999999999272	ecog_102	conn  1	ecog_h_gamma
