id	starts	ends	duration	label	conn_label	pname
1	9989.99917	9990.99917	1	ecog_101	conn1	ecog_h_gamma
2	9989.99917	9990.99917	1	ecog_102	conn1	ecog_h_gamma
3	9989.99917	9990.99917	1	ecog_104	conn1	ecog_h_gamma
4	9989.99917	9990.99917	1	ecog_108	conn1	ecog_h_gamma
5	9989.99917	9990.99917	1	ecog_112	conn1	ecog_h_gamma
6	9989.99917	9990.99917	1	ecog_118	conn2	ecog_h_gamma
7	9989.99917	9990.99917	1	ecog_122	conn2	ecog_h_gamma
8	9989.99917	9992.99917	3	ecog_124	conn2	ecog_h_gamma
9	9989.99917	9990.99917	1	ecog_128	conn2	ecog_h_gamma
10	9989.99917	9991.99917	2	ecog_139	conn3	ecog_h_gamma
11	9989.99917	9991.99917	2	ecog_140	conn3	ecog_h_gamma
12	9989.99917	9990.99917	1	ecog_143	conn3	ecog_h_gamma
13	9989.99917	9990.99917	1	ecog_144	conn3	ecog_h_gamma
14	9989.99917	9990.99917	1	ecog_145	conn3	ecog_h_gamma
15	9989.99917	9990.99917	1	ecog_147	conn3	ecog_h_gamma
16	9989.99917	9990.99917	1	ecog_151	conn4	ecog_h_gamma
17	9989.99917	10267.9992	278.000029999999	ecog_155	conn4	ecog_h_gamma
18	9990.99917	9992.99917	2	ecog_110	conn1	ecog_h_gamma
19	9991.99917	9994.99917	3	ecog_154	conn4	ecog_h_gamma
20	9992.99917	10005.9992	13.0000299999992	ecog_113	conn1	ecog_h_gamma
21	9992.99917	9994.99917	2	ecog_130	conn2	ecog_h_gamma
22	9995.99917	10001.9992	6.00002999999924	ecog_146	conn3	ecog_h_gamma
23	9995.99917	10001.9992	6.00002999999924	ecog_147	conn3	ecog_h_gamma
24	9995.99917	10001.9992	6.00002999999924	ecog_148	conn3	ecog_h_gamma
25	9995.99917	9997.99917	2	ecog_152	conn4	ecog_h_gamma
26	9996.99917	10001.9992	5.00002999999924	ecog_139	conn3	ecog_h_gamma
27	9996.99917	10001.9992	5.00002999999924	ecog_140	conn3	ecog_h_gamma
28	9996.99917	10000.99919997	4.00002996999865	ecog_141	conn3	ecog_h_gamma
29	9997.99917	10004.9992	7.00002999999924	ecog_112	conn1	ecog_h_gamma
30	9997.99917	10004.9992	7.00002999999924	ecog_114	conn1	ecog_h_gamma
31	9997.99917	10004.9992	7.00002999999924	ecog_115	conn1	ecog_h_gamma
32	9997.99917	10006.9992	9.00002999999924	ecog_119	conn2	ecog_h_gamma
33	9997.99917	10004.9992	7.00002999999924	ecog_156	conn4	ecog_h_gamma
34	9997.99917	10000.99919997	3.00002996999865	ecog_162	conn4	ecog_h_gamma
